X,Y,OBJECTID,Dirección_incidente,Localidad,Tipo_de_incidente,Actores_viales_implicados,Afectación_personas,COORDENADAY,COORDENADAX
-74.146715,4.67359300000004,6085,Av Centenario (Calle 13) con Carrera 102 ,Fontibón,Choque simple,Camión (1) - Motocicleta (1) ,Sin lesionados,4.673593,-74.146715
-74.0435449999999,4.76878500000004,6086,"Autopista Norte con Calle 191, sentido s→n",Usaquén,Choque objeto fijo con lesionado,Motociclista lesionado (1) - Separador (1) ,Con lesionados,4.768785,-74.043545
-74.0871569999999,4.66308000000004,6087,"Av José Celestino Mutis con Carrera 60, sentido or→occ",Barrios Unidos,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1) ,Con lesionados,4.66308,-74.087157
-74.1352669999999,4.68385300000006,6088,Av La Esperanza con Carrera 103 ,Fontibón,Choque simple,Motocicleta (2)  ,Sin lesionados,4.683853,-74.135267
-74.067668,4.66794900000002,6089,Carrera 28 con Calle 75A ,Barrios Unidos,Choque simple,Automóvil particular (1) - Motocicleta (1) ,Sin lesionados,4.667949,-74.067668
-74.066886,4.67333600000006,6090,"Av Calle 80 con NQS, sentido occ→or",Barrios Unidos,Choque con lesionado,Camioneta (1) - Motociclista lesionado (1) ,Con lesionados,4.673336,-74.066886
-74.049723,4.73146600000007,6091,"Autopista Norte con Calle 149, sentido s→n",Usaquén,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1) ,Con lesionados,4.731466,-74.049723
-74.0952389999999,4.64157100000006,6092,"Av El Dorado (Calle 26) con Carrera 50, sentido or→occ",Teusaquillo,Choque con lesionado,Automóvil particular (1) - Ciclista lesionado (1) ,Con lesionados,4.641571,-74.095239
-74.095454,4.75034900000003,6093,Av Ciudad de Cali con Av Suba ,Suba,Autolesionado,Motociclista lesionado (1)  ,Con lesionados,4.750349,-74.095454
-74.128617,4.62998100000004,6094,"Av Américas con Carrera 69, sentido or→occ",Kennedy,Autolesionado,Motociclista lesionado (1)  ,Con lesionados,4.629981,-74.128617
-74.137658,4.55179600000002,6095,Calle 66A sur con Carrera 17 ,Ciudad Bolívar,Choque con objeto fijo,Camión (1) - Cables (1) ,Sin lesionados,4.551796,-74.137658
-74.1137009999999,4.59589200000005,6096,"Av Primero de Mayo con Transversal 35, sentido occ→or",Puente Aranda,Choque con lesionado,Motociclista lesionado (1) - Ciclista lesionado (1) ,Con lesionados,4.595892,-74.113701
-74.1200489999999,4.68039500000003,6097,"Av Ciudad de Cali con Av El Dorado (Calle 26), sentido s→n",Engativá,Choque simple,Camión (1) - Taxi (1) ,Sin lesionados,4.680395,-74.120049
-74.1214179999999,4.68263300000007,6098,"Av El Dorado (Calle 26) con Carrera 92, sentido or→occ",Engativá,Autolesionado,Motociclista lesionado (1)  ,Con lesionados,4.682633,-74.121418
-74.070396,4.72687400000007,6099,"Av Boyacá con Calle 134, sentido n→s",Suba,Choque simple,Camión (1) - Automóvil particular (1) ,Sin lesionados,4.726874,-74.070396
-74.1670789999999,4.63964100000004,6100,"Av Guayacanes con Calle 38 sur, sentido s→n",Kennedy,Caida de ocupante,Bus SITP (1) - Pasajero lesionado (1) ,Con lesionados,4.639641,-74.167079
-74.074849,4.60770400000007,6101,"Calle 19 con Carrera 12, sentido or→occ",Santa Fe,Aprisionamiento,Bus SITP (1) - Pasajero lesionado (1) ,Con lesionados,4.607704,-74.074849
-74.130975,4.69015700000006,6102,"Av El Dorado (Calle 26) con Carrera 103, sentido or→occ",Fontibón,Caida de ocupante,Bus SITP (1) - Pasajero lesionado (1) ,Con lesionados,4.690157,-74.130975
-74.09872,4.67365600000005,6103,"Calle 64 con Carrera 70, sentido or→occ",Engativá,Autolesionado,Motociclista lesionado (1) - Acompañante lesionado (1) ,Con lesionados,4.673656,-74.09872
-74.1430999999999,4.59791000000007,6104,Calle 44 sur con Carrera 68G ,Kennedy,Autolesionado,Motociclista lesionado (1)  ,Con lesionados,4.59791,-74.1431
-74.109318,4.57855800000004,6105,Av Caracas con Calle 28C sur,Rafael Uribe Uribe,Choque con lesionado,Camioneta (1) - Motociclista lesionado (1) ,Con lesionados,4.578558,-74.109318
-74.202528,4.62050200000004,6106,Carrera 87N con Calle 74C sur,Bosa,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1) ,Con lesionados,4.620502,-74.202528
-74.1088609999999,4.58740300000005,6107,Carrera 25 con Calle 23A sur,Rafael Uribe Uribe,Choque con lesionado,Motociclista lesionado (2)  ,Con lesionados,4.587403,-74.108861
-74.12623,4.69634100000007,6108,Carrera 105 con Av José Celestino Mutis ,Engativá,Choque simple,Automóvil particular (1) - Bicicleta (1) ,Sin lesionados,4.696341,-74.12623
-74.056232,4.71947500000005,6109,Carrera 50 con Calle 134 ,Suba,Choque simple,Automóvil particular (2)  ,Sin lesionados,4.719475,-74.056232
-74.0504999999999,4.70207200000004,6110,Carrera 19A con Calle 122 ,Usaquén,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1) ,Con lesionados,4.702072,-74.0505
-74.096131,4.59513500000003,6111,Carrera 24 con Calle 1D ,Los Mártires,Choque simple,Automóvil particular (2)  ,Sin lesionados,4.595135,-74.096131
-74.203796,4.63232400000004,6112,Carrera 97C con Calle 72 sur,Bosa,Choque con lesionado,Bus SITP (1) - Automóvil particular (1) - Pasajero lesionado (1),Con lesionados,4.632324,-74.203796
-74.142299,4.67473200000006,6113,"Calle 20 con Carrera 99, sentido or→occ",Fontibón,Choque simple,Tractocamión (1) - Motocicleta (1) ,Sin lesionados,4.674732,-74.142299
-74.0319969999999,4.73204900000007,6114,"Carrera 9 con Calle 153, sentido s→n",Usaquén,Choque con lesionado,Motociclista lesionado (2)  ,Con lesionados,4.732049,-74.031997
-74.106148,4.74006100000003,6115,Calle 133 con Carrera 118 ,Suba,Choque simple,Automóvil particular (1) - Patineta (1) ,Sin lesionados,4.740061,-74.106148
-74.1250699999999,4.71075600000006,6116,"Calle 72 con Carrera 110, sentido or→occ",Engativá,Choque simple,Automóvil particular (1) - Bicicleta (1) ,Sin lesionados,4.710756,-74.12507
-74.106051,4.62921200000005,6117,"Carrera 50 con Calle 15, sentido or→occ",Puente Aranda,Choque simple,Taxi (1) - Automóvil particular (1) ,Sin lesionados,4.629212,-74.106051
-74.0830369999999,4.58986000000004,6118,"Carrera 9 con Calle 1C, sentido s→n",Santa Fe,Choque simple,Automóvil particular (2)  ,Sin lesionados,4.58986,-74.083037
-74.167658,4.57240200000007,6119,Transversal 50 con Calle 76 sur,Ciudad Bolívar,Atropello,Motocicleta (1) - Peatón lesionado (1) ,Con lesionados,4.572402,-74.167658
-74.046186,4.74920500000007,6120,Calle 168 con Carrera 23 ,Usaquén,Choque simple,Automóvil particular (2)  ,Sin lesionados,4.749205,-74.046186
-74.031401,4.76048000000003,6121,Carrera 9 con Calle 183 ,Usaquén,Autolesionado,Motocicleta (1) - Acompañante lesionado (1) ,Con lesionados,4.76048,-74.031401
-74.098573,4.63348400000007,6122,Calle 22 con Carrera 45 ,Teusaquillo,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1) ,Con lesionados,4.633484,-74.098573
-74.1010419999999,4.56087000000002,6123,Carrera 4C con Calle 36B sur,San Cristóbal,Atropello,Motocicleta (1) - Peatón lesionado (1) ,Con lesionados,4.56087,-74.101042
-74.054806,4.73273600000005,6124,"Carrera 53 con Calle 150, sentido s→n",Suba,Choque simple,Camioneta (1) - Bicicleta (1) ,Sin lesionados,4.732736,-74.054806
-74.113819,4.70146100000005,6125,"Av Boyacá con Calle 96, sentido or→occ",Engativá,Choque con lesionado,Motocicleta (2) - Motociclista lesionado (1) ,Con lesionados,4.701461,-74.113819
-74.091282,4.51586800000007,6126,Calle 74C sur con Carrera 13F este,Usme,Choque con lesionado,Taxi (1) - Motociclista lesionado (1) ,Con lesionados,4.515868,-74.091282
-74.133817,4.66959500000007,6127,"Calle 22 con Carrera 93, sentido occ→or",Fontibón,Choque con lesionado,Camioneta (1) - Conductor lesionado (1) - Motociclista lesionado (1),Con lesionados,4.669595,-74.133817
-74.074822,4.72064800000004,6128,"Av Boyacá con Calle 129, sentido n→s",Suba,Choque simple,Tractocamión (1) - Automóvil particular (1) ,Sin lesionados,4.720648,-74.074822
-74.181591,4.59712800000005,6129,"Autopista Sur con Carrera 77A, sentido n→s",Bosa,Choque simple,Bus / buseta (1) - Automóvil particular (1) ,Sin lesionados,4.597128,-74.181591
-74.083403,4.63038300000005,6130,"Av El Dorado (Calle 26) con Carrera 33, sentido or→occ",Teusaquillo,Choque simple,Bus articulado / biarticulado (1) - Automóvil particular (1) ,Sin lesionados,4.630383,-74.083403
-74.107053,4.65048100000007,6131,"Av El Dorado (Calle 26) con Av Carrera 68, sentido or→occ",Fontibón,Choque con lesionado,Camión (1) - Ciclista lesionado (1) ,Con lesionados,4.650481,-74.107053
-74.0935689999999,4.56398000000007,6132,Carrera 2 con Calle 30 sur,San Cristóbal,Choque simple,Taxi (1) - Motocicleta (1) ,Sin lesionados,4.56398,-74.093569
-74.0970629999999,4.68480700000003,6133,Av Boyacá con Calle 69A ,Engativá,Autolesionado,Motociclista lesionado (1)  ,Con lesionados,4.684807,-74.097063
-74.093872,4.62996400000003,6134,"Carrera 40 con Calle 22, sentido occ→or",Teusaquillo,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1) ,Con lesionados,4.629964,-74.093872
-74.069339,4.71723300000002,6135,Carrera 58 con Calle 128B ,Suba,Choque simple,Camioneta (1) - Taxi (1) ,Sin lesionados,4.717233,-74.069339
-74.124968,4.72712200000007,6136,Av Calle 80 con Carrera 119 ,Engativá,Choque simple,Automóvil particular (2)  ,Sin lesionados,4.727122,-74.124968
-74.114878,4.61555200000004,6137,Calle 3 con Carrera 50 ,Puente Aranda,Choque simple,Automóvil particular (2)  ,Sin lesionados,4.615552,-74.114878
-74.091646,4.73671700000006,6138,Calle 136 con Carrera 97 ,Suba,Atropello,Motocicleta (1) - Peatón lesionado (1) ,Con lesionados,4.736717,-74.091646
-74.09092,4.51591100000007,6139,Calle 74C sur con Carrera 14 este,Usme,Choque con lesionado,Taxi (1) - Motociclista lesionado (1) ,Con lesionados,4.515911,-74.09092
-74.118684,4.70730900000007,6140,Calle 73 con Carrera 104 ,Engativá,Choque simple,Motocicleta (1) - Patineta (1) ,Sin lesionados,4.707309,-74.118684
-74.075656,4.60583200000002,6141,Calle 17 con Carrera 12 ,Santa Fe,Choque simple,Taxi (1) - Motocicleta (1) ,Sin lesionados,4.605832,-74.075656
-74.071332,4.63418400000006,6142,"Diagonal 45D con Carrera 16A, sentido or→occ",Teusaquillo,Atropello,Taxi (1) - Peatón lesionado (1) ,Con lesionados,4.634184,-74.071332
-74.10079,4.74935100000005,6143,"Av Suba con Carrera 111A, sentido or→occ",Suba,Choque simple,Taxi (1) - Automóvil particular (1) ,Sin lesionados,4.749351,-74.10079
-74.085948,4.73827900000003,6144,"Av Suba con Carrera 92, sentido or→occ",Suba,Choque simple,Camión (1) - Automóvil particular (1) ,Sin lesionados,4.738279,-74.085948
-74.054632,4.70015900000004,6145,"Autopista Norte con Av Pepe Sierra, sentido s→n",Usaquén,Choque simple,Camión (1) - Automóvil particular (1) ,Sin lesionados,4.700159,-74.054632
-74.126002,4.67295700000005,6146,"Av La Esperanza con Av Ciudad de Cali, sentido or→occ",Fontibón,Choque con lesionado,Motocicleta (1) - Motociclista lesionado (1) ,Con lesionados,4.672957,-74.126002
-74.101776,4.68619400000006,6147,Calle 68B con Carrera 76 ,Engativá,Atropello,Taxi (1) - Peatón lesionado (1) ,Con lesionados,4.686194,-74.101776
-74.0524389999999,4.75627500000007,6148,Carrera 54 con Calle 173 ,Suba,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1) ,Con lesionados,4.756275,-74.052439
-74.056022,4.67342200000007,6149,Calle 87 con Carrera 18 ,Chapinero,Choque con lesionado,Motociclista lesionado (2)  ,Con lesionados,4.673422,-74.056022
-74.1300239999999,4.61013400000007,6150,"Av Primero de Mayo con Av Carrera 68, sentido or→occ",Kennedy,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1) ,Con lesionados,4.610134,-74.130024
-74.1447449999999,4.64393100000007,6151,Carrera 80C con Calle 8C ,Kennedy,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1) ,Con lesionados,4.643931,-74.144745
-74.084741,4.60813900000005,6152,"Calle 13 con Carrera 19, sentido or→occ",Los Mártires,"Material sólido en vía (arena, grava, otros)",Escombros (1)  ,Sin lesionados,4.608139,-74.084741
-74.037719,4.75104700000003,6153,Carrera 17 con Calle 170 ,Usaquén,Choque simple,Automóvil particular (2)  ,Sin lesionados,4.751047,-74.037719
-74.15741,4.61608900000004,6154,Av Primero de Mayo con Calle 41B sur,Kennedy,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1) ,Con lesionados,4.616089,-74.15741
-74.09022,4.74155800000005,6155,"Av Suba con Carrera 98A, sentido occ→or",Suba,Choque simple,Bus SITP (1) - Automóvil particular (1) ,Sin lesionados,4.741558,-74.09022
-74.14057,4.61308200000002,6156,"Av Boyacá con Calle 37 sur, sentido n→s",Kennedy,Autolesionado,Motociclista lesionado (1)  ,Con lesionados,4.613082,-74.14057
-74.116837,4.63858900000002,6157,"Av Carrera 68 con Av Centenario (Calle 13), sentido s→n",Puente Aranda,Autolesionado,Motociclista lesionado (1)  ,Con lesionados,4.638589,-74.116837
-74.067825,4.63170700000006,6158,Av Caracas con Calle 44 ,Chapinero,Choque simple,Automóvil particular (1) - Motocicleta (1) ,Sin lesionados,4.631707,-74.067825
-74.159116,4.64703500000007,6159,Av Guayacanes con Calle 6 ,Kennedy,Atropello,Motocicleta (1) - Peatón lesionado (1) ,Con lesionados,4.647035,-74.159116
-74.0915459999999,4.73603500000007,6160,"Carrera 96 con Calle 135A, sentido n→s",Suba,Choque con lesionado,Camión (1) - Motociclista lesionado (1) ,Con lesionados,4.736035,-74.091546
-74.144601,4.64678300000003,6161,"Calle 10 con Carrera 81A, sentido occ→or",Kennedy,Choque con lesionado,Vehículo escolar (1) - Ciclista lesionado (1) ,Con lesionados,4.646783,-74.144601
-74.151801,4.63347600000003,6162,Av Américas con Carrera 79B ,Kennedy,Autolesionado,Motociclista lesionado (1)  ,Con lesionados,4.633476,-74.151801
-74.187406,4.63161900000006,6163,Av Guayacanes con Calle 54F sur,Bosa,Choque con lesionado,Motociclista lesionado (2) - Acompañante lesionado (1) ,Con lesionados,4.631619,-74.187406
-74.088388,4.57510700000006,6164,"Calle 17 sur con Carrera 5, sentido occ→or",San Cristóbal,Atropello,Bus SITP (1) - Peatón lesionado (1) ,Con lesionados,4.575107,-74.088388
-74.11035,4.65702200000004,6165,Diagonal 23 con Carrera 69A ,Fontibón,Autolesionado,Motociclista lesionado (1) - Acompañante lesionado (1) ,Con lesionados,4.657022,-74.11035
-74.149376,4.67709200000007,6166,"Calle 17 con Carrera 106, sentido or→occ",Fontibón,Atropello,Motociclista lesionado (1) - Peatón lesionado (1) ,Con lesionados,4.677092,-74.149376
-74.047992,4.74397800000003,6167,"Autopista Norte con Calle 161, sentido n→s",Suba,Choque simple,Automóvil particular (1) - Motocicleta (1) ,Sin lesionados,4.743978,-74.047992
-74.141381,4.65444900000006,6168,"Av Ciudad de Cali con Calle 13A, sentido s→n",Kennedy,Atropello,Bicicleta (1) - Peatón lesionado (1) ,Con lesionados,4.654449,-74.141381
-74.129085,4.62866100000002,6169,Calle 5C con Carrera 69B ,Kennedy,Choque simple,Automóvil particular (1) - Motocicleta (1) ,Sin lesionados,4.628661,-74.129085
-74.10482,4.75644100000005,6170,Calle 151B con Carrera 118 ,Suba,Atropello,Motociclista lesionado (1) - Peatón lesionado (1) ,Con lesionados,4.756441,-74.10482
-74.138385,4.67661000000004,6171,Carrera 98 con Calle 22H ,Fontibón,Atropello,Automóvil particular (1) - Peatón lesionado (1) ,Con lesionados,4.67661,-74.138385
-74.0970179999999,4.74689300000006,6172,Av Suba con Carrera 106 ,Suba,Atropello,Motocicleta (1) - Peatón lesionado (1) ,Con lesionados,4.746893,-74.097018
-74.0550279999999,4.71913800000004,6173,"Calle 134 con Carrera 47, sentido or→occ",Suba,Choque simple,Automóvil particular (1) - Motocicleta (1) ,Sin lesionados,4.719138,-74.055028
-74.2008939999999,4.62500600000004,6174,Calle 72B sur con Carrera 89A ,Bosa,Autolesionado,Motociclista lesionado (1)  ,Con lesionados,4.625006,-74.200894
-74.187068,4.60375100000005,6175,Calle 65J sur con Carrera 78J ,Bosa,Autolesionado,Motociclista lesionado (1)  ,Con lesionados,4.603751,-74.187068
-74.1627379999999,4.61506300000002,6176,Av Primero de Mayo con Av Ciudad de Villavicencio ,Kennedy,Autolesionado,Motociclista lesionado (1)  ,Con lesionados,4.615063,-74.162738
-74.122925,4.74110300000007,6177,Carrera 153 con Calle 130A ,Suba,Choque simple,Motocicleta (1) - Bicicleta (1) ,Sin lesionados,4.741103,-74.122925
-74.151211,4.57147800000007,6178,Carrera 37C con Calle 62 sur,Ciudad Bolívar,Choque con lesionado,Motocicleta (2) - Motociclista lesionado (1) ,Con lesionados,4.571478,-74.151211
-74.066661,4.67401200000006,6179,"NQS con Av Calle 80, sentido s→n",Barrios Unidos,Choque simple,Automóvil particular (2)  ,Sin lesionados,4.674012,-74.066661
-74.16428,4.58259600000002,6180,Calle 69 sur con Carrera 71G ,Ciudad Bolívar,Atropello,Motociclista lesionado (1) - Peatón lesionado (4) ,Con lesionados,4.582596,-74.16428
-74.125777,4.71308500000004,6181,Calle 72F con Carrera 111 ,Engativá,Choque simple,Bus SITP (1) - Camión (1) ,Sin lesionados,4.713085,-74.125777
-74.195212,4.63296100000002,6182,"Calle 61 sur con Carrera 94A, sentido occ→or",Bosa,Choque con lesionado,Taxi (1) - Motociclista lesionado (1) - Acompañante lesionado (1),Con lesionados,4.632961,-74.195212
-74.104134,4.67392100000006,6183,"Av Boyacá con Av José Celestino Mutis, sentido s→n",Engativá,Choque simple,Bus SITP (1) - Camioneta (1) ,Sin lesionados,4.673921,-74.104134
-74.077198,4.67679700000002,6184,Calle 78 con Carrera 60 ,Engativá,Choque con lesionado,Automóvil particular (2) - Conductor lesionado (1) ,Con lesionados,4.676797,-74.077198
-74.0543029999999,4.67250400000006,6185,Calle 87 con Carrera 15 ,Chapinero,Choque simple,Automóvil particular (2)  ,Sin lesionados,4.672504,-74.054303
-74.0892729999999,4.74173300000007,6186,"Calle 146A con Carrera 97, sentido or→occ",Suba,Choque simple,Bus SITP (1) - Automóvil particular (1) ,Sin lesionados,4.741733,-74.089273
-74.11105,4.71835400000003,6187,"Carrera 103D con Calle 83, sentido n→s",Engativá,Choque con lesionado,Vehículo escolar (1) - Patineta (1) - Conductor lesionado (1),Con lesionados,4.718354,-74.11105
-74.1283119999999,4.58481100000006,6188,"Carrera 29 con Calle 44 sur, sentido n→s",Rafael Uribe Uribe,Choque simple,Camión (1) - Automóvil particular (1) ,Sin lesionados,4.584811,-74.128312
-74.04542,4.68540500000006,6189,Carrera 13A con Calle 101 ,Usaquén,Choque simple,Automóvil particular (1) - Motocicleta (1) ,Sin lesionados,4.685405,-74.04542
-74.0597079999999,4.78963000000005,6190,Calle 209 con Carrera 77 ,Suba,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1) ,Con lesionados,4.78963,-74.059708
-74.113817,4.65070400000008,6191,Carrera 68D con Calle 22 ,Fontibón,Autolesionado,Motociclista lesionado (1)  ,Con lesionados,4.650704,-74.113817
-74.043808,4.81026300000002,6192,Calle 235 con Carrera 52 ,Suba,Manifestación,Peatón (10)  ,Sin lesionados,4.810263,-74.043808
