X,Y,OBJECTID,FECHA_INDICENTE,LATITUD,LONGITUD,DIRECCION_INCIDENTE,LOCALIDAD,TIPO_DE_INCIDENTE,TIPO_DE_ACTORES_VIALES_IMPLICAD
-74.0798326,4.73465810015548,143,2025/02/01 00:00:00+00,4.7346581,-74.0798326,"Av Suba con Carrera 83, sentido or?occ",Suba,Choque simple,
-74.0895136999999,4.60008410015112,144,2025/02/01 00:00:00+00,4.6000841,-74.0895137,"Calle 6 con Carrera 19, sentido or?occ",Los Mártires,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.1370307999999,4.63674470015231,145,2025/02/01 00:00:00+00,4.6367447,-74.1370308,"Av Boyacá con Calle 8, sentido s?n",Kennedy,Choque con lesionado,Tractocamión (1) - Motociclista lesionado (1)
-74.0584496,4.71616130015491,146,2025/02/01 00:00:00+00,4.7161613,-74.0584496,Calle 129 con Carrera 52,Suba,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.1046764,4.58562390015061,147,2025/02/01 00:00:00+00,4.5856239,-74.1046764,"Carrera 24B con Calle 20 sur, sentido or?occ",Antonio Nariño,Autolesionado,Motociclista lesionado (1) - Acompañante lesionado (1)
-74.0856586,4.54985130014948,148,2025/02/01 00:00:00+00,4.5498513,-74.0856586,Carrera 11 este con Calle 39 sur,San Cristóbal,Autolesionado,Motociclista lesionado (1)
-74.0753369,4.61069220015148,149,2025/02/01 00:00:00+00,4.6106922,-74.0753369,"Calle 22 con Av Caracas, sentido or?occ",Los Mártires,Autolesionado,Motociclista lesionado (1)
-74.0895096,4.61664890015163,150,2025/02/01 00:00:00+00,4.6166489,-74.0895096,"NQS con Calle 18, sentido s?n",Los Mártires,Choque con lesionado,Motocicleta (1) - Motociclista lesionado (1)
-74.1368563,4.55220470014955,151,2025/02/01 00:00:00+00,4.5522047,-74.1368563,"Av Boyacá con Calle 66 sur, sentido n?s",Ciudad Bolívar,Choque con lesionado,Bus SITP (1) - Volqueta (1) - Pasajero lesionado (1)
-74.1333418,4.62970020015208,152,2025/02/01 00:00:00+00,4.6297002,-74.1333418,"Av Américas con Carrera 71A, sentido occ?or",Kennedy,Choque simple,Automóvil particular (2)
-74.0420111999999,4.67420090015354,153,2025/02/01 00:00:00+00,4.6742009,-74.0420112,"Vía Bogotá - La Calera con Calle 89, sentido s?n",Chapinero,Varado,Bus / buseta (1)
-74.1241133999999,4.59378810015089,154,2025/02/01 00:00:00+00,4.5937881,-74.1241134,"NQS con Calle 6, sentido s?n",Los Mártires,Choque simple,Automóvil particular (2)
-74.0945833,4.5756254001503,155,2025/02/01 00:00:00+00,4.5756254,-74.0945833,Av Primero de Mayo con Carrera 10,Antonio Nariño,Manifestación,Taxi (30)
-74.1008361,4.56509480014998,156,2025/02/01 00:00:00+00,4.5650948,-74.1008361,Calle 34 sur con Carrera 7A,San Cristóbal,Choque con lesionado,Automóvil particular (2) - Pasajero lesionado (1)
-74.0971746,4.68384540015383,157,2025/02/01 00:00:00+00,4.6838454,-74.0971746,"Av Boyacá con Calle 69A, sentido s?n",Engativá,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0932913999999,4.61569650015164,158,2025/02/01 00:00:00+00,4.6156965,-74.0932914,Calle 13 con Carrera 32,Puente Aranda,Falla semafórica,Intersección semafórica (1)
-74.0438422999999,4.73673140015556,159,2025/02/01 00:00:00+00,4.7367314,-74.0438423,"Calle 153 con Carrera 19, sentido occ?or",Usaquén,Choque simple,Automóvil particular (2)
-74.0811214999999,4.60207420015118,160,2025/02/01 00:00:00+00,4.6020742,-74.0811215,"Av Caracas con Calle 11, sentido n?s",Los Mártires,Caida de ocupante,Bus articulado / biarticulado (1) - Pasajero lesionado (1)
-74.1975389,4.62581680015195,161,2025/02/01 00:00:00+00,4.6258168,-74.1975389,Calle 69B bis sur con Carrera 89,Bosa,Atropello,Motocicleta (1) - Peatón lesionado (1)
-74.0333264,4.76016740015632,162,2025/02/01 00:00:00+00,4.7601674,-74.0333264,Calle 183 con Carrera 11,Usaquén,Choque simple,Volqueta (1) - Automóvil particular (1)
-74.1181372999999,4.62879130015204,163,2025/02/01 00:00:00+00,4.6287913,-74.1181373,"Av Américas con Carrera 39 bis, sentido occ?or",Puente Aranda,Choque simple,Automóvil particular (2)
-74.0371496,4.80945460015791,164,2025/02/01 00:00:00+00,4.8094546,-74.0371496,"Autopista Norte con Calle 235, sentido s?n",Usaquén,Choque con lesionado,Camioneta (1) - Motociclista lesionado (1)
-74.1001764,4.68035670015373,165,2025/02/01 00:00:00+00,4.6803567,-74.1001764,"Av Boyacá con Av Guayacanes, sentido n?s",Kennedy,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.1508388,4.67903270015368,166,2025/02/01 00:00:00+00,4.6790327,-74.1508388,Calle 17 con Carrera 110,Fontibón,Choque simple,Automóvil particular (2)
-74.1010132,4.69505560015419,167,2025/02/01 00:00:00+00,4.6950556,-74.1010132,Calle 74 con Carrera 80C,Engativá,Choque con objeto fijo,Automóvil particular (1) - Árbol (1)
-74.0699704,4.71147320015474,168,2025/02/01 00:00:00+00,4.7114732,-74.0699704,"Carrera 58 con Calle 127, sentido n?s",Suba,Choque simple,Automóvil particular (2)
-74.0441031,4.71673680015489,169,2025/02/01 00:00:00+00,4.7167368,-74.0441031,Calle 134 con Carrera 16,Usaquén,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.1411892,4.66717640015332,170,2025/02/01 00:00:00+00,4.6671764,-74.1411892,"Av Centenario (Calle 13) con Carrera 96B, sentido or?occ",Fontibón,Choque simple,Automóvil particular (2)
-74.0234088,4.81001000015792,171,2025/02/01 00:00:00+00,4.81001,-74.0234088,"Autopista Norte con Calle 237, sentido n?s",Suba,Choque simple,Automóvil particular (2)
-74.0454402,4.75570230015617,172,2025/02/01 00:00:00+00,4.7557023,-74.0454402,Carrera 54B con Calle 175,Suba,Choque simple,Automóvil particular (1) - Bicitaxi (1)
-74.1098334,4.69115350015407,173,2025/02/01 00:00:00+00,4.6911535,-74.1098334,Calle 68 con Carrera 87,Engativá,Choque con lesionado,Motociclista lesionado (2) - Acompañante lesionado (1)
-74.1351657,4.66027400015309,174,2025/02/01 00:00:00+00,4.660274,-74.1351657,Av Ciudad de Cali con Calle 14,Kennedy,Choque simple,Camión (1) - Motocicleta (1)
-74.1001764,4.68035670015373,175,2025/02/01 00:00:00+00,4.6803567,-74.1001764,Av Boyacá con Calle 12,Kennedy,Choque simple,Bus SITP (1) - Automóvil particular (1)
-74.1161486999999,4.53926440014911,176,2025/02/01 00:00:00+00,4.5392644,-74.1161487,Calle 62 con Carrera 3A,Chapinero,Choque simple,Automóvil particular (2)
-74.1091443999999,4.64624650015264,177,2025/02/01 00:00:00+00,4.6462465,-74.1091444,"Av Carrera 68 con Av Américas, sentido s?n",Puente Aranda,Choque simple,Automóvil particular (2)
-74.0979351,4.5720121001502,178,2025/02/01 00:00:00+00,4.5720121,-74.0979351,Av Carrera 10 con Calle 27 sur,Rafael Uribe Uribe,Choque simple,Motocicleta (2)
-74.0889213999999,4.72600840015522,179,2025/02/01 00:00:00+00,4.7260084,-74.0889214,Carrera 91 con Calle 130,Suba,Atropello,Motocicleta (1) - Peatón lesionado (1)
-74.1256127,4.6666316001533,180,2025/02/01 00:00:00+00,4.6666316,-74.1256127,Carrera 82 con Calle 23A,Fontibón,Choque simple,Automóvil particular (2)
-74.1235404999999,4.70590300015454,181,2025/02/01 00:00:00+00,4.705903,-74.1235405,Carrera 106A con Calle 70C,Engativá,Atropello,Automóvil particular (1) - Animal de compañía (1)
-74.0930046999999,4.73721260015555,182,2025/02/01 00:00:00+00,4.7372126,-74.0930047,Calle 136 con Carrera 99,Suba,Choque con lesionado,Motociclista lesionado (2) - Acompañante lesionado (1)
-74.0955375999999,4.57646200015034,183,2025/02/01 00:00:00+00,4.576462,-74.0955376,"Av Primero de Mayo con Carrera 10A, sentido occ?or",Antonio Nariño,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.0354976,4.72268760015508,184,2025/02/01 00:00:00+00,4.7226876,-74.0354976,Calle 144 con Carrera 11A,Usaquén,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.1456023,4.6314846001521,185,2025/02/01 00:00:00+00,4.6314846,-74.1456023,"Av Américas con Carrera 78A, sentido or?occ",Kennedy,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0669099,4.61414600015157,186,2025/02/01 00:00:00+00,4.614146,-74.0669099,Carrera 5 con Calle 28,Santa Fe,Choque simple,Automóvil particular (2)
-74.0925463,4.75616440015618,187,2025/02/01 00:00:00+00,4.7561644,-74.0925463,Carrera 106A con Calle 154A,Suba,Choque con lesionado,Camioneta (1) - Ciclista lesionado (1)
-74.1050963,4.58445860015061,188,2025/02/01 00:00:00+00,4.5844586,-74.1050963,Av Primero de Mayo con Carrera 24,Antonio Nariño,Choque simple,Motocicleta (2)
-74.0664009,4.64043720015244,189,2025/02/01 00:00:00+00,4.6404372,-74.0664009,"Calle 53 con Av Caracas, sentido or?occ",Teusaquillo,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.0900832,4.61642780015165,190,2025/02/01 00:00:00+00,4.6164278,-74.0900832,"NQS con Calle 17, sentido s?n",Los Mártires,Choque con lesionado,Camión (1) - Motociclista lesionado (2)
-74.1027831,4.59511030015094,191,2025/02/01 00:00:00+00,4.5951103,-74.1027831,Calle 8 sur con Carrera 27,Los Mártires,Choque simple,Bus SITP (1) - Automóvil particular (1)
-74.0850404,4.56170500014988,192,2025/02/01 00:00:00+00,4.561705,-74.0850404,Carrera 9 este con Calle 28C sur,San Cristóbal,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.1453216,4.56210230014987,193,2025/02/01 00:00:00+00,4.5621023,-74.1453216,"Carrera 19G con Calle 64 sur, sentido s?n",Ciudad Bolívar,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.1001764,4.68035670015373,194,2025/02/01 00:00:00+00,4.6803567,-74.1001764,"Av Boyacá con Calle 127, sentido s?n",Suba,Choque simple,Automóvil particular (2)
-74.1001764,4.68035670015373,195,2025/02/01 00:00:00+00,4.6803567,-74.1001764,"Av Boyacá con Calle 12, sentido n?s",Kennedy,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0468119,4.67190510015346,196,2025/02/01 00:00:00+00,4.6719051,-74.0468119,"NQS con Calle 91, sentido n?s",Barrios Unidos,Choque simple,
-74.109178,4.62910180015207,197,2025/02/01 00:00:00+00,4.6291018,-74.109178,"Av Centenario (Calle 13) con Carrera 130, sentido or?occ",Fontibón,Varado,Tractocamión (1)
-74.0647484,4.69235140015412,198,2025/02/01 00:00:00+00,4.6923514,-74.0647484,Transversal 57 con Calle 104,Suba,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0750123999999,4.60655950015133,199,2025/02/01 00:00:00+00,4.6065595,-74.0750124,Carrera 12 con Calle 18,Santa Fe,Choque simple,Automóvil particular (2)
-74.0915970999999,4.60921740015139,200,2025/02/01 00:00:00+00,4.6092174,-74.0915971,"Carrera 27 con Calle 11 sur, sentido s?n",Antonio Nariño,Choque simple,Bus / buseta (1) - Automóvil particular (1)
-74.1572369,4.6850620001539,201,2025/02/01 00:00:00+00,4.685062,-74.1572369,Carrera 119 con Calle 17,Fontibón,Choque simple,Automóvil particular (2)
-74.096839,4.59613010015097,202,2025/02/01 00:00:00+00,4.5961301,-74.096839,Calle 1F con Carrera 24B,Los Mártires,Choque simple,Bus SITP (1) - Automóvil particular (1)
-74.1254279999999,4.59740750015101,203,2025/02/01 00:00:00+00,4.5974075,-74.125428,Carrera 50 con Calle 37A sur,Puente Aranda,Autolesionado,Motociclista lesionado (1)
-74.0387095,4.76017550015633,204,2025/02/01 00:00:00+00,4.7601755,-74.0387095,"Calle 183 con Carrera 17B, sentido occ?or",Usaquén,Choque simple,
-74.1037347,4.66806550015334,205,2025/02/01 00:00:00+00,4.6680655,-74.1037347,"Av Rojas con Calle 53, sentido s?n",Engativá,Choque con lesionado,Bus SITP (1) - Motociclista lesionado (1)
-74.0687105,4.61754800015169,206,2025/02/01 00:00:00+00,4.617548,-74.0687105,Av Carrera 7 con Calle 32,Santa Fe,Autolesionado,Ciclista lesionado (1)
-74.1091443999999,4.64624650015264,207,2025/02/01 00:00:00+00,4.6462465,-74.1091444,"NQS con Av Calle 68, sentido s?n",Barrios Unidos,Choque simple,
-74.0885903,4.55956090014981,208,2025/02/01 00:00:00+00,4.5595609,-74.0885903,Calle 31 sur con Carrera 5A,San Cristóbal,Choque simple,Taxi (1) - Motocicleta (1)
-74.0593526,4.66496900015321,209,2025/02/01 00:00:00+00,4.664969,-74.0593526,"Calle 78 con Carrera 16A, sentido or?occ",Chapinero,Choque simple,Camioneta (1) - Taxi (1)
-74.112769,4.6154385001516,210,2025/02/01 00:00:00+00,4.6154385,-74.112769,Transversal 42 con Calle 3A,Puente Aranda,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (2) - Acompañante lesionado (1)
-74.0317444,4.75806900015623,211,2025/02/01 00:00:00+00,4.758069,-74.0317444,Carrera 17B con Calle 181B,Usaquén,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.1591088,4.56968000015013,212,2025/02/01 00:00:00+00,4.56968,-74.1591088,"Carrera 44B con Calle 70A sur, sentido s?n",Ciudad Bolívar,Choque con lesionado,Motociclista lesionado (1) - Ciclista lesionado (1)
-74.0873215999999,4.59180960015082,213,2025/02/01 00:00:00+00,4.5918096,-74.0873216,Carrera 13 con Calle 1B,Santa Fe,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.0634467,4.63370980015222,214,2025/02/01 00:00:00+00,4.6337098,-74.0634467,"Transversal 3 con Calle 47, sentido n?s",Chapinero,Choque con lesionado,Motocicleta (3) - Acompañante lesionado (1)
-74.1677913,4.57263110015019,215,2025/02/01 00:00:00+00,4.5726311,-74.1677913,Transversal 65 con Calle 76 sur,Ciudad Bolívar,Choque simple,Camión (1) - Camioneta (1)
-74.0822409,4.58441770015062,216,2025/02/01 00:00:00+00,4.5844177,-74.0822409,"Carrera 7 con Calle 1A sur, sentido s?n",San Cristóbal,Choque con lesionado,Taxi (1) - Motociclista lesionado (2) - Peatón lesionado (1)
-74.0790916,4.63828180015237,217,2025/02/01 00:00:00+00,4.6382818,-74.0790916,NQS con Calle 48,Teusaquillo,Autolesionado,Motociclista lesionado (2)
-74.1754066999999,4.59657400015097,218,2025/02/01 00:00:00+00,4.596574,-74.1754067,Autopista Sur con Carrera 75,Bosa,Caida de ocupante,Bus / buseta (1) - Pasajero lesionado (1)
-74.05187,4.71901000015495,219,2025/02/01 00:00:00+00,4.71901,-74.05187,"Calle 134 con Autopista Norte, sentido or?occ",Suba,Choque simple,Automóvil particular (2)
-74.0886685,4.51279240014824,220,2025/02/01 00:00:00+00,4.5127924,-74.0886685,Carrera 16 este con Calle 76D sur,Usme,Autolesionado,Motociclista lesionado (1)
-74.1579101,4.56972090015012,221,2025/02/01 00:00:00+00,4.5697209,-74.1579101,Diagonal 69K sur con Carrera 44,Ciudad Bolívar,Choque simple,Camión (1) - Taxi (1)
-74.1793261,4.61026550015142,222,2025/02/01 00:00:00+00,4.6102655,-74.1793261,Av Agoberto Mejía con Calle 58I bis sur,Bosa,Choque con lesionado,Camión (1) - Ciclista lesionado (1)
-74.0720919999999,4.71098860015473,223,2025/02/01 00:00:00+00,4.7109886,-74.072092,Transversal 1 bis con Calle 86 sur,Usme,Choque con lesionado,Volqueta (1) - Motociclista lesionado (1)
-74.1613272,4.61174850015147,224,2025/02/01 00:00:00+00,4.6117485,-74.1613272,"Av Ciudad de Villavicencio con Carrera 78, sentido or?occ",Kennedy,Choque simple,Bus SITP (1) - Automóvil particular (1)
-74.0466494999999,4.75350600015612,225,2025/02/01 00:00:00+00,4.753506,-74.0466495,"Autopista Norte con Calle 170, sentido s?n",Usaquén,Choque simple,
-74.1091443999999,4.64624650015264,226,2025/02/01 00:00:00+00,4.6462465,-74.1091444,"Av Américas con Av Carrera 68, sentido occ?or",Kennedy,Choque simple,
-74.1099166,4.62793080015203,227,2025/02/01 00:00:00+00,4.6279308,-74.1099166,"Calle 9 con Carrera 53F, sentido or?occ",Puente Aranda,Choque simple,Motocicleta (2)
-74.0257361,4.75871110015625,228,2025/02/01 00:00:00+00,4.7587111,-74.0257361,"Av Carrera 7 con Calle 182, sentido s?n",Usaquén,Choque simple,
-74.10227,4.59364080015091,229,2025/02/01 00:00:00+00,4.5936408,-74.10227,Calle 11 sur con Carrera 26,Antonio Nariño,Choque simple,Bus SITP (1) - Automóvil particular (1)
-74.109178,4.62910180015207,230,2025/02/01 00:00:00+00,4.6291018,-74.109178,Av Centenario (Calle 13) con Av Boyacá,Fontibón,Choque simple,Bus SITP (1) - Automóvil particular (1)
-74.1293003,4.6212665001518,231,2025/02/01 00:00:00+00,4.6212665,-74.1293003,"Calle 1 con Carrera 8, sentido occ?or",Santa Fe,Atropello,Motocicleta (1) - Peatón lesionado (1)
-74.0990474,4.7016356001544,232,2025/02/01 00:00:00+00,4.7016356,-74.0990474,Av Calle 80 con Carrera 83,Engativá,Choque con lesionado,Automóvil particular (1) - Ciclista lesionado (1)
-74.2132579,4.61122490015145,233,2025/02/01 00:00:00+00,4.6112249,-74.2132579,Calle 86 sur con Carrera 78,Bosa,Choque simple,Bus SITP (1) - Automóvil particular (1)
-74.1263584,4.62909690015204,234,2025/02/01 00:00:00+00,4.6290969,-74.1263584,Av Américas con Carrera 68B bis,Kennedy,Choque con lesionado,Automóvil particular (2) - Pasajero lesionado (1)
-74.1367005,4.60617510015129,235,2025/02/01 00:00:00+00,4.6061751,-74.1367005,"Carrera 68H con Calle 37B sur, sentido n?s",Kennedy,Choque simple,Automóvil particular (2)
-74.1373758,4.5868838001507,236,2025/02/01 00:00:00+00,4.5868838,-74.1373758,"Calle 51 sur con Carrera 36, sentido or?occ",Tunjuelito,Atropello,Automóvil particular (1) - Peatón lesionado (1)
-74.0623126999999,4.66742640015332,237,2025/02/01 00:00:00+00,4.6674264,-74.0623127,Av Calle 80 con Carrera 22,Barrios Unidos,Choque simple,Automóvil particular (2)
-74.1099821999999,4.66792820015333,238,2025/02/01 00:00:00+00,4.6679282,-74.1099822,Av Boyacá con Calle 49,Engativá,Choque simple,Automóvil particular (1) - Bicicleta (1)
-74.1035074,4.58845990015071,239,2025/02/01 00:00:00+00,4.5884599,-74.1035074,"Carrera 24D con Calle 17 sur, sentido n?s",Antonio Nariño,Choque simple,Taxi (1) - Automóvil particular (1)
-74.1662062999999,4.63870880015239,240,2025/02/01 00:00:00+00,4.6387088,-74.1662063,Calle 38 sur con Carrera 88C,Kennedy,Choque con lesionado,Bus SITP (1) - Motociclista lesionado (1)
-74.17083,4.62848660015201,241,2025/02/01 00:00:00+00,4.6284866,-74.17083,Av Ciudad de Villavicencio con Av Ciudad de Cali,Kennedy,Manifestación,Peatón (15)
-74.1019075999999,4.58077620015049,242,2025/02/01 00:00:00+00,4.5807762,-74.1019076,Av Primero de Mayo con Carrera 13,Antonio Nariño,Choque simple,Taxi (1) - Automóvil particular (1)
-74.1109928,4.6021276001512,243,2025/02/01 00:00:00+00,4.6021276,-74.1109928,Calle 8 sur con Carrera 35B,Puente Aranda,Choque con lesionado,Automóvil particular (2) - Pasajero lesionado (1)
-74.1353857999999,4.64037820015241,244,2025/02/01 00:00:00+00,4.6403782,-74.1353858,Av Boyacá con Calle 10,Kennedy,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.0627525,4.73361800015544,245,2025/02/01 00:00:00+00,4.733618,-74.0627525,"Carrera 58 con Calle 147, sentido s?n",Suba,Choque con lesionado,Automóvil particular (1) - Ciclista lesionado (1)
-74.1351657,4.66027400015309,246,2025/02/01 00:00:00+00,4.660274,-74.1351657,Av Ciudad de Cali con Calle 25C,Antonio Nariño,Choque simple,Taxi (1) - Automóvil particular (1)
-74.1216166999999,4.57547750015029,247,2025/02/01 00:00:00+00,4.5754775,-74.1216167,"Av Caracas con Calle 42 sur, sentido n?s",Rafael Uribe Uribe,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.1592549,4.63533060015224,248,2025/02/01 00:00:00+00,4.6353306,-74.1592549,Diagonal 34A sur con Carrera 82A,Kennedy,Autolesionado,Motociclista lesionado (1)
-74.1165139999999,4.55967050014978,249,2025/02/01 00:00:00+00,4.5596705,-74.116514,Diagonal 48J sur con Carrera 6B bis,Rafael Uribe Uribe,Atropello,Automóvil particular (1) - Peatón lesionado (1)
-74.1602523999999,4.6210671001518,250,2025/02/01 00:00:00+00,4.6210671,-74.1602524,Carrera 79 con Calle 41C sur,Kennedy,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0245783,4.7561521001562,251,2025/02/01 00:00:00+00,4.7561521,-74.0245783,Av Carrera 7 con Calle 180,Usaquén,Choque con lesionado,Motociclista lesionado (2)
