X,Y,OBJECTID,DIRECCION_INCIDENTE,LOCALIDAD,TIPO_DE_INCIDENTE,TIPO_DE_ACTORES_VIALES_IMPLICAD,AFECTACIÓN_PERSONAS,FECHA_INCIDENTE__DD_MM_AAAA_,LATITUD,LONGITUD
-74.109178,4.62910180000006,6285,"Av Centenario (Calle 13) con Av Boyacá, sentido or→occ",Fontibón,Choque simple,Automóvil particular (2),Sin lesionados,2025/06/16 00:00:00+00,4.6291018,-74.109178
-74.1019075999999,4.58077620000006,6286,Av Primero de Mayo con Carrera 13,Antonio Nariño,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1),Con lesionados,2025/06/16 00:00:00+00,4.5807762,-74.1019076
-74.1203833,4.60948990000003,6287,Transversal 52 con Calle 16 sur,Puente Aranda,Choque simple,Automóvil particular (2),Sin lesionados,2025/06/16 00:00:00+00,4.6094899,-74.1203833
-74.1523215,4.61606520000004,6288,Calle 40 sur con Carrera 73F,Kennedy,Choque con lesionado,Motocicleta (1) - Acompañante lesionado (1) - Motocarro / Mototriciclo (1),,2025/06/16 00:00:00+00,4.6160652,-74.1523215
-74.1808578,4.60908450000005,6289,"Av Bosa con Av Agoberto Mejía, sentido occ→or",Bosa,Choque simple,Automóvil particular (2),Sin lesionados,2025/06/16 00:00:00+00,4.6090845,-74.1808578
-74.0908075999999,4.61020370000006,6290,Calle 12 con Carrera 27,Los Mártires,Choque simple,Automóvil particular (1) - Motocicleta (1),Sin lesionados,2025/06/16 00:00:00+00,4.6102037,-74.0908076
-74.102653,4.58129080000003,6291,"Av Caracas con Av Primero de Mayo, sentido n→s",Rafael Uribe Uribe,Choque simple,Automóvil particular (2),Sin lesionados,2025/06/16 00:00:00+00,4.5812908,-74.102653
-74.1533247,4.63196770000008,6292,"Diagonal 2 con Carrera 79F, sentido or→occ",Kennedy,Choque simple,Camión (1) - Motocicleta (1),Sin lesionados,2025/06/16 00:00:00+00,4.6319677,-74.1533247
-74.1211053,4.72134790000007,6293,"Av Calle 80 con Carrera 114, sentido or→occ",Engativá,Varado,Camión (1),Sin lesionados,2025/06/16 00:00:00+00,4.7213479,-74.1211053
-74.1091443999999,4.64624650000007,6294,"Av Carrera 68 con Calle 2, sentido n→s",Puente Aranda,Choque simple,,Sin lesionados,2025/06/16 00:00:00+00,4.6462465,-74.1091444
-74.0963735,4.57081560000006,6295,Calle 27 sur con Carrera 8,San Cristóbal,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1),Con lesionados,2025/06/16 00:00:00+00,4.5708156,-74.0963735
-74.1157737999999,4.62800320000002,6296,"Av Américas con Carrera 60, sentido or→occ",Puente Aranda,Choque simple,Tractocamión (1) - Automóvil particular (1),Sin lesionados,2025/06/16 00:00:00+00,4.6280032,-74.1157738
-74.0912158,4.72463100000004,6297,Calle 129A con Carrera 93,Suba,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1),Con lesionados,2025/06/16 00:00:00+00,4.724631,-74.0912158
-74.1251122,4.62936420000005,6298,"Carrera 68D con Av Américas, sentido s→n",Kennedy,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/06/16 00:00:00+00,4.6293642,-74.1251122
-74.0655301,4.59503530000006,6299,"Calle 10 con Carrera 60, sentido or→occ",Puente Aranda,Choque simple,Tractocamión (1) - Automóvil particular (1),,2025/06/16 00:00:00+00,4.5950353,-74.0655301
-74.1653985999999,4.69638810000004,6300,"Av Centenario (Calle 13) con Carrera 134, sentido or→occ",Fontibón,Choque simple,Camioneta (1) - Automóvil particular (1),Sin lesionados,2025/06/16 00:00:00+00,4.6963881,-74.1653986
-74.1396094999999,4.71719560000003,6301,Calle 67 con Carrera 123A,Engativá,Choque simple,Bus / buseta (1) - Bicicleta (1),Sin lesionados,2025/06/16 00:00:00+00,4.7171956,-74.1396095
-74.0881035,4.58440320000005,6302,Calle 7 con Carrera 92A,Kennedy,Choque simple,Automóvil particular (1) - Bicitaxi (1),Sin lesionados,2025/06/16 00:00:00+00,4.5844032,-74.0881035
-74.1128821,4.57198120000004,6303,Diagonal 32F sur con Carrera 12,Rafael Uribe Uribe,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/06/16 00:00:00+00,4.5719812,-74.1128821
-74.2131072999999,4.61429590000006,6304,Transversal 80I con Calle 89B sur,Bosa,Choque simple,Automóvil particular (1) - Motocicleta (1),Sin lesionados,2025/06/16 00:00:00+00,4.6142959,-74.2131073
-74.057609,4.62748680000004,6305,Carrera 5 este con Calle 42,Chapinero,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/06/16 00:00:00+00,4.6274868,-74.057609
-74.0753419,4.66320440000004,6306,"NQS con Av Calle 68, sentido n→s",Barrios Unidos,Choque simple,Bus SITP (1) - Automóvil particular (1),Sin lesionados,2025/06/16 00:00:00+00,4.6632044,-74.0753419
-74.0903876,4.63433500000002,6307,"Carrera 85 con Av El Dorado (Calle 26), sentido s→n",Fontibón,Choque simple,Volqueta (1) - Taxi (1),Sin lesionados,2025/06/16 00:00:00+00,4.634335,-74.0903876
-74.0895624999999,4.73610490000004,6308,Calle 136 con Carrera 95A,Suba,Choque simple,Camión (1) - Automóvil particular (1),Sin lesionados,2025/06/16 00:00:00+00,4.7361049,-74.0895625
-74.0968722,4.69968710000006,6309,Av Calle 80 con Carrera 77,Engativá,Choque simple,Motocicleta eléctrica (1) - Bicicleta (1),Sin lesionados,2025/06/16 00:00:00+00,4.6996871,-74.0968722
-74.1396094999999,4.71719560000003,6310,Calle 67 con Carrera 123A,Engativá,Choque simple,Automóvil particular (1) - Bicicleta (1),,2025/06/16 00:00:00+00,4.7171956,-74.1396095
-74.1383205,4.62662220000004,6311,"Av Boyacá con Calle 3B, sentido n→s",Kennedy,Choque simple,Automóvil particular (2),Sin lesionados,2025/06/16 00:00:00+00,4.6266222,-74.1383205
-74.1601773,4.63797290000002,6312,Carrera 86C con Calle 26 sur,Kennedy,Choque con lesionado,Camión (1) - Bus SITP (1) - Pasajero lesionado (1),Con lesionados,2025/06/16 00:00:00+00,4.6379729,-74.1601773
-74.140611,4.62792860000008,6313,Diagonal 5A con Carrera 72D,Kennedy,Choque con lesionado,Taxi (1) - Ciclista lesionado (1),Con lesionados,2025/06/16 00:00:00+00,4.6279286,-74.140611
-74.1043554,4.72688660000006,6314,"Calle 126B con Carrera 118A, sentido s→n",Suba,Choque simple,Camión (1) - Automóvil particular (2),Sin lesionados,2025/06/16 00:00:00+00,4.7268866,-74.1043554
-74.0835944999999,4.54551690000005,6315,Carrera 13B este con Calle 42A sur,San Cristóbal,Choque simple,Camión (1) - Automóvil particular (1),Sin lesionados,2025/06/16 00:00:00+00,4.5455169,-74.0835945
-74.0903876,4.63433500000002,6316,"Av Ciudad de Cali con Av El Dorado (Calle 26), sentido s→n",Engativá,Choque simple,,Sin lesionados,2025/06/16 00:00:00+00,4.634335,-74.0903876
-74.109178,4.62910180000006,6317,"Av Centenario (Calle 13) con Carrera 87, sentido occ→or",Kennedy,Choque simple,Bus / buseta (1) - Automóvil particular (1),Sin lesionados,2025/06/16 00:00:00+00,4.6291018,-74.109178
-74.1230158,4.59372800000006,6318,"Autopista Sur con Carrera 38A, sentido or→occ",Puente Aranda,Choque con lesionado,Bus / buseta (1) - Motociclista lesionado (1),Con lesionados,2025/06/16 00:00:00+00,4.593728,-74.1230158
-74.1008484,4.67071460000005,6319,"Av José Celestino Mutis con Carrera 98, sentido or→occ",Engativá,Choque simple,Bus SITP (1) - Automóvil particular (1),Sin lesionados,2025/06/16 00:00:00+00,4.6707146,-74.1008484
-74.1446771,4.59538640000005,6320,"Autopista Sur con Carrera 72, sentido or→occ",Bosa,Choque simple,Automóvil particular (2),Sin lesionados,2025/06/16 00:00:00+00,4.5953864,-74.1446771
-74.1146078,4.49334820000007,6321,Diagonal 4A con Carrera 5B este,Santa Fe,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/06/16 00:00:00+00,4.4933482,-74.1146078
-74.1351657,4.66027400000007,6322,"Av Centenario (Calle 13) con Av Ciudad de Cali, sentido occ→or",Fontibón,Choque simple,Automóvil particular (2),Sin lesionados,2025/06/16 00:00:00+00,4.660274,-74.1351657
-74.1831478,4.60388960000006,6323,"Calle 65 sur con Carrera 78H, sentido or→occ",Bosa,Choque simple,Motocicleta (2),Sin lesionados,2025/06/16 00:00:00+00,4.6038896,-74.1831478
-74.105946,4.60869170000007,6324,"Carrera 36 con Calle 4, sentido n→s",Puente Aranda,Choque simple,Taxi (1) - Automóvil particular (1),Sin lesionados,2025/06/16 00:00:00+00,4.6086917,-74.105946
-74.0887787999999,4.60579570000004,6325,"Carrera 21 con Calle 10, sentido s→n",Los Mártires,Choque simple,Grúa (1) - Taxi (1),Sin lesionados,2025/06/16 00:00:00+00,4.6057957,-74.0887788
-74.1538328999999,4.64273400000008,6326,"Av Ciudad de Cali con Calle 6C, sentido n→s",Kennedy,Choque con lesionado,Taxi (1) - Motociclista lesionado (1),Con lesionados,2025/06/16 00:00:00+00,4.642734,-74.1538329
-74.0567632999999,4.75355070000006,6327,"Calle 170 con Carrera 56, sentido occ→or",Suba,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1) - Acompañante lesionado (1),Con lesionados,2025/06/16 00:00:00+00,4.7535507,-74.0567633
-74.0878212,4.58116910000007,6328,Calle 10 sur con Carrera 8,San Cristóbal,Choque con lesionado,Bus SITP (1) - Motociclista lesionado (1),Con lesionados,2025/06/16 00:00:00+00,4.5811691,-74.0878212
-74.0466671,4.75317820000004,6329,"Autopista Norte con Calle 92, sentido s→n",Chapinero,Choque con lesionado,Motocicleta (1) - Motociclista lesionado (1),Con lesionados,2025/06/16 00:00:00+00,4.7531782,-74.0466671
-74.0865193,4.67843870000007,6330,"Av Chile (Calle 72) con Av Caracas, sentido or→occ",Barrios Unidos,Choque simple,Motocicleta (2),Sin lesionados,2025/06/16 00:00:00+00,4.6784387,-74.0865193
-74.0796759999999,4.59723790000004,6331,Av Carrera 10 con Calle 8,Santa Fe,Choque con lesionado,Bus SITP (1) - Motociclista lesionado (1),Con lesionados,2025/06/16 00:00:00+00,4.5972379,-74.079676
-74.0869486,4.65397850000005,6332,"Calle 22 con Carrera 57, sentido occ→or",Teusaquillo,Choque con lesionado,Camión (1) - Motociclista lesionado (1),Con lesionados,2025/06/16 00:00:00+00,4.6539785,-74.0869486
-74.1056573,4.57276760000002,6333,"Carrera 5A con Calle 31A sur, sentido n→s",San Cristóbal,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/06/16 00:00:00+00,4.5727676,-74.1056573
-74.0881035,4.58440320000005,6334,Calle 7 con Carrera 92A,Kennedy,Choque simple,Automóvil particular (1) - Bicitaxi (1),Sin lesionados,2025/06/16 00:00:00+00,4.5844032,-74.0881035
-74.1587051,4.65180310000005,6335,"Calle 6D con Carrera 92, sentido or→occ",Kennedy,Choque simple,Bus SITP (1) - Camioneta (1),Sin lesionados,2025/06/16 00:00:00+00,4.6518031,-74.1587051
-74.0603311,4.68059690000007,6336,Calle 93 con Carrera 47,Barrios Unidos,Choque simple,Automóvil particular (2),Sin lesionados,2025/06/16 00:00:00+00,4.6805969,-74.0603311
-74.1268615,4.69727840000007,6337,Carrera 105C con Calle 64,Engativá,Choque simple,Taxi (1) - Motocicleta (1),Sin lesionados,2025/06/16 00:00:00+00,4.6972784,-74.1268615
-74.1130358,4.61038630000007,6338,Carrera 40B con Calle 2B,Puente Aranda,Atropello,Motocicleta (1) - Peatón lesionado (1),Con lesionados,2025/06/16 00:00:00+00,4.6103863,-74.1130358
-74.1302067,4.58311700000007,6339,Calle 47A con Carrera 28,Teusaquillo,Choque con objeto fijo,Automóvil particular (1) - Vivienda (1),Sin lesionados,2025/06/16 00:00:00+00,4.583117,-74.1302067
-74.0720919999999,4.71098860000006,6340,"Autopista Sur con Carrera 50, sentido or→occ",Puente Aranda,Choque simple,,Sin lesionados,2025/06/16 00:00:00+00,4.7109886,-74.072092
-74.0718143,4.64513340000002,6341,Calle 57 con Carrera 23,Teusaquillo,Choque con lesionado,Camión (1) - Motociclista lesionado (1),Con lesionados,2025/06/16 00:00:00+00,4.6451334,-74.0718143
-74.1753578999999,4.61965260000005,6342,Carrera 4L con Calle 52A sur,Rafael Uribe Uribe,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/06/16 00:00:00+00,4.6196526,-74.1753579
-74.0571868,4.64786490000006,6343,"Calle 65 con Carrera 4A, sentido occ→or",Chapinero,Choque con lesionado,Automóvil particular (1) - Ciclista lesionado (1),Con lesionados,2025/06/16 00:00:00+00,4.6478649,-74.0571868
-74.0420583,4.76033950000004,6344,"Calle 183 con Carrera 56, sentido occ→or",Suba,Choque simple,,Sin lesionados,2025/06/16 00:00:00+00,4.7603395,-74.0420583
-74.1031553,4.68598890000004,6345,"Carrera 77 bis con Calle 68, sentido n→s",Engativá,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/06/16 00:00:00+00,4.6859889,-74.1031553
-74.0487712999999,4.70658620000006,6346,Carrera 19 con Calle 24,Los Mártires,Choque simple,Bus SITP (1) - Automóvil particular (1),Sin lesionados,2025/06/16 00:00:00+00,4.7065862,-74.0487713
-74.1485711,4.61071030000005,6347,Calle 40 sur con Carrera 72M,Kennedy,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/06/16 00:00:00+00,4.6107103,-74.1485711
-74.099997,4.58162600000003,6348,"Carrera 13 con Av Calle 19, sentido n→s",Santa Fe,Choque simple,Automóvil particular (1) - Motocicleta (1),Sin lesionados,2025/06/16 00:00:00+00,4.581626,-74.099997
-74.1432399999999,4.60268760000002,6349,"Av Boyacá con Calle 40 sur, sentido s→n",Kennedy,Autolesionado,Motociclista lesionado (1),,2025/06/16 00:00:00+00,4.6026876,-74.14324
-74.1147281,4.53826320000007,6350,Carrera 1A este con Calle 3,Santa Fe,Choque simple,Motocicleta (2),Sin lesionados,2025/06/16 00:00:00+00,4.5382632,-74.1147281
-74.1385724,4.59056350000003,6351,Carrera 53 con Calle 50 sur,Tunjuelito,Choque objeto fijo con lesionado,Motociclista lesionado (1) - Andén (1),Con lesionados,2025/06/16 00:00:00+00,4.5905635,-74.1385724
-74.1614036999999,4.61563070000005,6352,Av Primero de Mayo con Calle 42C sur,Kennedy,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/06/16 00:00:00+00,4.6156307,-74.1614037
-74.1472216,4.64886740000003,6353,"Av Ciudad de Cali con Calle 10, sentido n→s",Kennedy,Choque con lesionado,Camión (1) - Motociclista lesionado (1),Con lesionados,2025/06/16 00:00:00+00,4.6488674,-74.1472216
-74.1208579999999,4.71605460000006,6354,"Calle 78 con Carrera 111, sentido or→occ",Engativá,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1),Con lesionados,2025/06/16 00:00:00+00,4.7160546,-74.120858
-74.1500038999999,4.67657110000005,6355,"Av Centenario (Calle 13) con Carrera 106, sentido or→occ",Fontibón,Choque con lesionado,Tractocamión (1) - Automóvil particular (1) - Conductor lesionado (1),Con lesionados,2025/06/16 00:00:00+00,4.6765711,-74.1500039
-74.1053775999999,4.54147700000004,6356,Carrera 3 con Calle 49B sur,Rafael Uribe Uribe,Choque con objeto fijo,Automóvil particular (1) - Poste (1),Sin lesionados,2025/06/16 00:00:00+00,4.541477,-74.1053776
-74.1007807999999,4.74250150000006,6357,Calle 139 con Carrera 109,Suba,Choque simple,Bus SITP (1) - Automóvil particular (1),Sin lesionados,2025/06/16 00:00:00+00,4.7425015,-74.1007808
-74.1226938999999,4.61097270000005,6358,Calle 17 bis sur con Carrera 52C,Puente Aranda,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/06/16 00:00:00+00,4.6109727,-74.1226939
-74.0849863,4.58931550000005,6359,Av Comuneros con Av Carrera 10,Santa Fe,Choque simple,Taxi (1) - Motocicleta (1),Sin lesionados,2025/06/16 00:00:00+00,4.5893155,-74.0849863
-74.0929106999999,4.74276010000005,6360,Calle 141 con Carrera 101B,Suba,Choque simple,Automóvil particular (2),Sin lesionados,2025/06/16 00:00:00+00,4.7427601,-74.0929107
-74.1001764,4.68035670000006,6361,"Calle 127 con Av Boyacá, sentido or→occ",Suba,Choque objeto fijo con lesionado,Motociclista lesionado (1) - Pared / muro (1),Con lesionados,2025/06/16 00:00:00+00,4.6803567,-74.1001764
-74.1015722,4.54642330000007,6362,Calle 48B sur con Carrera 1,San Cristóbal,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/06/16 00:00:00+00,4.5464233,-74.1015722
-74.0695484,4.59351860000004,6363,"Carrera 3 este con Calle 10A, sentido n→s",La Candelaria,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/06/16 00:00:00+00,4.5935186,-74.0695484
-74.1149839,4.63445370000005,6364,Av Centenario (Calle 13) con Carrera 65,Puente Aranda,Choque con lesionado,Motociclista lesionado (2),Con lesionados,2025/06/16 00:00:00+00,4.6344537,-74.1149839
-74.1059066,4.65944600000006,6365,Carrera 103 con Av El Dorado (Calle 26),Fontibón,Choque simple,,Sin lesionados,2025/06/16 00:00:00+00,4.659446,-74.1059066
-74.0797942,4.63224320000006,6366,"NQS con Calle 41, sentido s→n",Teusaquillo,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/06/16 00:00:00+00,4.6322432,-74.0797942
-74.1534554,4.64323390000004,6367,Calle 6D con Av Ciudad de Cali,Kennedy,Choque con lesionado,Taxi (1) - Conductor lesionado (1) - Motociclista lesionado (1),Con lesionados,2025/06/16 00:00:00+00,4.6432339,-74.1534554
-74.1262389,4.58790190000002,6368,"Av Gaitán Cortés con Calle 58 sur, sentido n→s",Tunjuelito,Choque con lesionado,Motociclista lesionado (2),Con lesionados,2025/06/16 00:00:00+00,4.5879019,-74.1262389
-74.0878288,4.69475940000007,6369,"Av Ciudad de Cali con Av Calle 80, sentido s→n",Engativá,Choque con lesionado,Motociclista lesionado (2),Con lesionados,2025/06/16 00:00:00+00,4.6947594,-74.0878288
-74.0878288,4.69475940000007,6370,"Av Boyacá con Av Calle 80, sentido n→s",Engativá,Choque con lesionado,Camión (1) - Motociclista lesionado (1) - Acompañante fallecido (1),Fallecido en vía (980),2025/06/16 00:00:00+00,4.6947594,-74.0878288
-74.1707653999999,4.57542170000005,6371,Calle 75D sur con Carrera 73G,Ciudad Bolívar,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/06/16 00:00:00+00,4.5754217,-74.1707654
-74.1217746999999,4.55786500000005,6372,Carrera 9 con Calle 50A sur,Rafael Uribe Uribe,Choque simple,Automóvil particular (2),Sin lesionados,2025/06/16 00:00:00+00,4.557865,-74.1217747
-74.1311783,4.71095540000005,6373,Carrera 113 con Calle 70D,Engativá,Choque simple,Automóvil particular (2),Sin lesionados,2025/06/16 00:00:00+00,4.7109554,-74.1311783
-74.0609162,4.63877400000007,6374,"Calle 53 con Carrera 4, sentido or→occ",Chapinero,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/06/16 00:00:00+00,4.638774,-74.0609162
-74.0777687,4.63805960000008,6375,Diagonal 58 sur con Carrera 28,Tunjuelito,Choque con lesionado,Motocicleta (1) - Motociclista lesionado (1),Con lesionados,2025/06/16 00:00:00+00,4.6380596,-74.0777687
-74.1374809,4.71066140000005,6376,Transversal 113F con Calle 65A,Engativá,Autolesionado,Ciclista lesionado (1) - Acompañante lesionado (1),Con lesionados,2025/06/16 00:00:00+00,4.7106614,-74.1374809
-74.1230069,4.74123270000007,6377,"Calle 131 con Carrera 153, sentido occ→or",Suba,Choque con lesionado,Motociclista lesionado (1) - Ciclista lesionado (1),Con lesionados,2025/06/16 00:00:00+00,4.7412327,-74.1230069
-74.0792823,4.63918680000006,6378,"NQS con Calle 57, sentido n→s",Teusaquillo,Choque con objeto fijo,Motociclista lesionado (1) - Separador (1),Con lesionados,2025/06/16 00:00:00+00,4.6391868,-74.0792823
-74.0860329,4.67760950000007,6379,"Av Chile (Calle 72) con Carrera 73A, sentido or→occ",Engativá,Choque simple,Bus SITP (1) - Automóvil particular (1),Sin lesionados,2025/06/16 00:00:00+00,4.6776095,-74.0860329
-74.1748158,4.61964630000006,6380,Carrera 81C con Calle 52 sur,Kennedy,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/06/16 00:00:00+00,4.6196463,-74.1748158
-74.1194384999999,4.63965620000005,6381,"Av Primero de Mayo con Carrera 68B, sentido or→occ",Kennedy,Volcamiento,Automóvil particular (1),Sin lesionados,2025/06/16 00:00:00+00,4.6396562,-74.1194385
