X,Y,OBJECTID,FECHA_INCIDENTE,LATITUD,LONGITUD,DIRECCION_INCIDENTE,LOCALIDAD,TIPO_DE_INCIDENTE,TIPO_DE_ACTORES_VIALES_IMPLICAD
-74.0840001999999,4.69681330015424,1026,2025/04/03 00:00:00+00,4.6968133,-74.0840002,"Av Boyacá con Calle 95, sentido s?n",Suba,Autolesionado,Ciclista lesionado (1)
-74.1562089999999,4.63507120015222,1027,2025/04/03 00:00:00+00,4.6350712,-74.156209,"Carrera 91C con Calle 5A sur, sentido s?n",Kennedy,Choque con lesionado,Automóvil particular (1) - Ciclista lesionado (1)
-74.1661342,4.61178700015149,1028,2025/04/03 00:00:00+00,4.611787,-74.1661342,Carrera 78B con Calle 1 sur,Kennedy,Atropello,Automóvil particular (1) - Peatón lesionado (1)
-74.0909791,4.61362380015153,1029,2025/04/03 00:00:00+00,4.6136238,-74.0909791,"Calle 13 con Carrera 29, sentido or?occ",Puente Aranda,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1)
-74.0507853999999,4.72735840015527,1030,2025/04/03 00:00:00+00,4.7273584,-74.0507854,"Autopista Norte con Calle 145, sentido s?n",Usaquén,Choque con lesionado,Motociclista lesionado (5)
-74.0900073999999,4.64983650015273,1031,2025/04/03 00:00:00+00,4.6498365,-74.0900074,"Calle 53 con Carrera 57, sentido n?s",Teusaquillo,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.044002,4.750813700156,1032,2025/04/03 00:00:00+00,4.7508137,-74.044002,"Calle 170 con Carrera 21A, sentido occ?or",Usaquén,Choque con lesionado,Ciclista lesionado (2)
-74.1079195999999,4.7173445001549,1033,2025/04/03 00:00:00+00,4.7173445,-74.1079196,"Diagonal 86A con Carrera 102, sentido or?occ",Engativá,Choque simple,Automóvil particular (2)
-74.1008484,4.67071460015341,1034,2025/04/03 00:00:00+00,4.6707146,-74.1008484,"NQS con Av José Celestino Mutis, sentido n?s",Teusaquillo,Choque simple,Automóvil particular (1) - Taxi (1)
-74.1101283,4.58280750015055,1035,2025/04/03 00:00:00+00,4.5828075,-74.1101283,"Calle 28 sur con Carrera 22A, sentido or?occ",Rafael Uribe Uribe,Autolesionado,Motociclista lesionado (1)
-74.0860734,4.64707100015263,1036,2025/04/03 00:00:00+00,4.647071,-74.0860734,"Calle 53 con Carrera 50, sentido or?occ",Teusaquillo,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0788166999999,4.60529940015127,1037,2025/04/03 00:00:00+00,4.6052994,-74.0788167,"Av Caracas con Calle 51B sur, sentido n?s",Tunjuelito,Choque simple,Automóvil particular (1) - Camioneta (1)
-74.1261249,4.61892350015173,1038,2025/04/03 00:00:00+00,4.6189235,-74.1261249,"Av Carrera 68 con Calle 4, sentido n?s",Kennedy,Choque simple,Bus SITP (2) - Automóvil particular (1)
-74.1211053,4.72134790015507,1039,2025/04/03 00:00:00+00,4.7213479,-74.1211053,"Av Calle 80 con Carrera 114, sentido occ?or",Engativá,Choque con lesionado,Automóvil particular (1) - Ciclista lesionado (1)
-74.1378642999999,4.58886020015075,1040,2025/04/03 00:00:00+00,4.5888602,-74.1378643,"Calle 50B sur con Carrera 38, sentido or?occ",Tunjuelito,Choque simple,Automóvil particular (2)
-74.092674,4.68511150015389,1041,2025/04/03 00:00:00+00,4.6851115,-74.092674,"Autopista Sur con Calle 72, sentido or?occ",Bosa,Choque simple,Tractocamión (1) - Bus / buseta (1)
-74.0695929,4.65312070015283,1042,2025/04/03 00:00:00+00,4.6531207,-74.0695929,Carrera 20 con Calle 63C,Barrios Unidos,Choque simple,Automóvil particular (2)
-74.1400288999999,4.55041730014949,1043,2025/04/03 00:00:00+00,4.5504173,-74.1400289,Carrera 17F con Calle 69 sur,Ciudad Bolívar,Choque simple,Automóvil particular (2)
-74.1103098999999,4.62221580015183,1044,2025/04/03 00:00:00+00,4.6222158,-74.1103099,Carrera 50 con Calle 3,Puente Aranda,Choque simple,Automóvil particular (2)
-74.1580488,4.56584160015,1045,2025/04/03 00:00:00+00,4.5658416,-74.1580488,Carrera 67A bis con Calle 70 sur,Bosa,Choque simple,Automóvil particular (2)
-74.094903,4.55574520014966,1046,2025/04/03 00:00:00+00,4.5557452,-74.094903,Carrera 2 este con Calle 37 sur,San Cristóbal,Choque simple,Automóvil particular (2)
-74.1904951,4.63405670015219,1047,2025/04/03 00:00:00+00,4.6340567,-74.1904951,Calle 56F sur con Carrera 93C,Bosa,Atropello,Motocicleta (1) - Peatón lesionado (1)
-74.1201396,4.68731420015396,1048,2025/04/03 00:00:00+00,4.6873142,-74.1201396,Transversal 93 con Calle 53,Engativá,Choque simple,Automóvil particular (1) - Taxi (1)
-74.0688756,4.64684250015263,1049,2025/04/03 00:00:00+00,4.6468425,-74.0688756,Calle 59 con Carrera 18,Teusaquillo,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.1252071,4.66700100015326,1050,2025/04/03 00:00:00+00,4.667001,-74.1252071,"Carrera 82 con Calle 23B, sentido n?s",Fontibón,Choque simple,Automóvil particular (1) - Taxi (1)
-74.0694888,4.62201680015181,1051,2025/04/03 00:00:00+00,4.6220168,-74.0694888,Av Caracas con Calle 33A,Teusaquillo,Choque con lesionado,Bus articulado / biarticulado (1) - Ciclista lesionado (1)
-74.1843583,4.63102300015209,1052,2025/04/03 00:00:00+00,4.631023,-74.1843583,Calle 54 sur con Carrera 88I,Bosa,Choque con lesionado,Motociclista lesionado (2)
-74.1115265,4.54346760014926,1053,2025/04/03 00:00:00+00,4.5434676,-74.1115265,Calle 51 sur con Carrera 3B este,San Cristóbal,Autolesionado,Motociclista lesionado (1)
-74.1126963999999,4.6561232001529,1054,2025/04/03 00:00:00+00,4.6561232,-74.1126964,"Av La Esperanza con Av Boyacá, sentido or?occ",Fontibón,Choque con lesionado,Motociclista lesionado (2)
-74.0657884,4.65226970015279,1055,2025/04/03 00:00:00+00,4.6522697,-74.0657884,Calle 64 con Carrera 1,Chapinero,Choque simple,Taxi (1) - Motocicleta (1)
-74.1472216,4.64886740015268,1056,2025/04/03 00:00:00+00,4.6488674,-74.1472216,"Av Ciudad de Cali con Calle 10, sentido n?s",Kennedy,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.1103098999999,4.62221580015183,1057,2025/04/03 00:00:00+00,4.6222158,-74.1103099,Calle 13 con Carrera 50,Puente Aranda,Choque con lesionado,Motociclista lesionado (1) - Motocicleta (1)
-74.1181372999999,4.62879130015204,1058,2025/04/03 00:00:00+00,4.6287913,-74.1181373,"Av Américas con Carrera 69C, sentido or?occ",Kennedy,Autolesionado,Motociclista lesionado (1)
-74.1507658,4.61405130015155,1059,2025/04/03 00:00:00+00,4.6140513,-74.1507658,Carrera 73 con Calle 40 sur,Kennedy,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.1779349999999,4.61239620015149,1060,2025/04/03 00:00:00+00,4.6123962,-74.177935,Carrera 80A con Calle 57G sur,Kennedy,Choque con lesionado,Motociclista lesionado (1) - Ciclista lesionado (1)
-74.1014824,4.62294980015188,1061,2025/04/03 00:00:00+00,4.6229498,-74.1014824,NQS con Calle 13,Los Mártires,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1)
-74.1004512,4.58522060015065,1062,2025/04/03 00:00:00+00,4.5852206,-74.1004512,Calle 17 con Carrera 96,Fontibón,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.1141261,4.65870470015301,1063,2025/04/03 00:00:00+00,4.6587047,-74.1141261,Av La Esperanza con Carrera 69F,Fontibón,Choque con lesionado,Motocicleta (2) - Conductor lesionado (1)
-74.115347,4.53063370014887,1064,2025/04/03 00:00:00+00,4.5306337,-74.115347,Carrera 1C este con Calle 67B sur,Usme,Choque simple,Automóvil particular (1) - Taxi (1)
-74.0940907,4.55179930014951,1065,2025/04/03 00:00:00+00,4.5517993,-74.0940907,Calle 39A sur con Carrera 3A este,San Cristóbal,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.074935,4.73191090015541,1066,2025/04/03 00:00:00+00,4.7319109,-74.074935,Calle 145 con Carrera 76,Suba,Choque con lesionado,Motociclista lesionado (2)
-74.0535192999999,4.69322230015414,1067,2025/04/03 00:00:00+00,4.6932223,-74.0535193,Calle 106 con Carrera 11A,Usaquén,Choque simple,Camioneta (1) - Motocicleta (1)
-74.0815065,4.75215540015606,1068,2025/04/03 00:00:00+00,4.7521554,-74.0815065,"Carrera 92 con Calle 156, sentido n?s",Suba,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.0591398,4.66284630015317,1069,2025/04/03 00:00:00+00,4.6628463,-74.0591398,Carrera 15 con Calle 76,Chapinero,Choque simple,Automóvil particular (2)
-74.1756372,4.59186240015081,1070,2025/04/03 00:00:00+00,4.5918624,-74.1756372,Calle 60A sur con Carrera 75A,Ciudad Bolívar,Choque con objeto fijo,Automóvil particular (1) - Vivienda (1)
-74.0900551,4.58214110015054,1071,2025/04/03 00:00:00+00,4.5821411,-74.0900551,Calle 98 con Carrera 10,Chapinero,Choque simple,Camioneta (2)
-74.0651541999999,4.62866800015205,1072,2025/04/03 00:00:00+00,4.628668,-74.0651542,Av Carrera 7 con Calle 41,Chapinero,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.1092407,4.7227681001551,1073,2025/04/03 00:00:00+00,4.7227681,-74.1092407,Carrera 110 con Calle 88,Engativá,"Caída de objetos en vía (árbol, cables, otros)",Árbol (1)
-74.0828979999999,4.60594520015131,1074,2025/04/03 00:00:00+00,4.6059452,-74.082898,Av Centenario (Calle 13) con Av Carrera 68,Fontibón,Choque simple,Camión (1) - Automóvil particular (1)
-74.1099522,4.65473320015291,1075,2025/04/03 00:00:00+00,4.6547332,-74.1099522,"Carrera 103 con Calle 24A, sentido s?n",Fontibón,Choque simple,Camioneta (1) - Automóvil particular (1)
-74.1692811,4.63941740015241,1076,2025/04/03 00:00:00+00,4.6394174,-74.1692811,Carrera 89C con Calle 56F sur,Bosa,Atropello,Motocicleta (1) - Peatón lesionado (1)
-74.1411105999999,4.67662690015358,1077,2025/04/03 00:00:00+00,4.6766269,-74.1411106,Calle 22 con Carrera 100,Fontibón,Autolesionado,Motociclista lesionado (1)
-74.1615088,4.64438410015253,1078,2025/04/03 00:00:00+00,4.6443841,-74.1615088,Calle 40 sur con Av Guayacanes,Kennedy,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0799951,4.58029620015043,1079,2025/04/03 00:00:00+00,4.5802962,-74.0799951,Carrera 2A con Calle 17A sur,San Cristóbal,Choque con lesionado,Camioneta (1) - Motociclista lesionado (1) - Acompañante lesionado (1)
-74.0764733999999,4.5900947001508,1080,2025/04/03 00:00:00+00,4.5900947,-74.0764734,Carrera 4 con Calle 6A,La Candelaria,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0619697,4.65506740015292,1081,2025/04/03 00:00:00+00,4.6550674,-74.0619697,Carrera 4 con Calle 69,Chapinero,Choque simple,Automóvil particular (2)
-74.0792823,4.63918680015239,1082,2025/04/03 00:00:00+00,4.6391868,-74.0792823,Av Américas con NQS,Teusaquillo,Choque simple,Motocicleta (1) - Bicicleta (1)
-74.1103098999999,4.62221580015183,1083,2025/04/03 00:00:00+00,4.6222158,-74.1103099,Carrera 50 con Calle 3,Puente Aranda,Autolesionado,Motociclista lesionado (1)
-74.0788166999999,4.60529940015127,1084,2025/04/03 00:00:00+00,4.6052994,-74.0788167,Calle 1 con Av Caracas,Los Mártires,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.1001764,4.68035670015373,1085,2025/04/03 00:00:00+00,4.6803567,-74.1001764,Av Calle 80 con Av Boyacá,Engativá,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0955835,4.59176940015081,1086,2025/04/03 00:00:00+00,4.5917694,-74.0955835,Calle 4 con Carrera 19,Los Mártires,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.185776,4.60061270015113,1087,2025/04/03 00:00:00+00,4.6006127,-74.185776,Calle 65H sur con Carrera 78A,Bosa,Autolesionado,Motociclista lesionado (1)
-74.13458,4.64530230015255,1088,2025/04/03 00:00:00+00,4.6453023,-74.13458,Transversal 73 con Calle 11C,Kennedy,Choque objeto fijo con lesionado,Motociclista lesionado (1) - Separador (1)
-74.1483491,4.59509740015095,1089,2025/04/03 00:00:00+00,4.5950974,-74.1483491,Autopista Sur con Carrera 61A,Tunjuelito,Autolesionado,Motociclista lesionado (1)
-74.1305498999999,4.66565750015326,1090,2025/04/03 00:00:00+00,4.6656575,-74.1305499,"Av Ciudad de Cali con Calle 22, sentido n?s",Fontibón,Choque con lesionado,Motocicleta (4) - Conductor lesionado (1)
-74.0720919999999,4.71098860015473,1091,2025/04/03 00:00:00+00,4.7109886,-74.072092,Autopista Sur con Carrera 66,Tunjuelito,Autolesionado,Motociclista lesionado (1)
-74.1078199,4.65092440015278,1092,2025/04/03 00:00:00+00,4.6509244,-74.1078199,"Av La Esperanza con Carrera 68A, sentido occ?or",Fontibón,Choque con lesionado,Bus SITP (1) - Motociclista lesionado (1) - Acompañante lesionado (1)
-74.1052878,4.62972360015206,1093,2025/04/03 00:00:00+00,4.6297236,-74.1052878,Carrera 50 con Calle 17,Puente Aranda,Choque simple,Automóvil particular (2)
-74.0792823,4.63918680015239,1094,2025/04/03 00:00:00+00,4.6391868,-74.0792823,"NQS con Calle 3, sentido n?s",Puente Aranda,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.1308941999999,4.62203480015183,1095,2025/04/03 00:00:00+00,4.6220348,-74.1308942,Carrera 69D con Calle 1 sur,Kennedy,Choque con lesionado,Automóvil particular (2) - Acompañante lesionado (1)
-74.0750381999999,4.64849240015271,1096,2025/04/03 00:00:00+00,4.6484924,-74.0750382,Diagonal 61C con NQS,Teusaquillo,Choque simple,Automóvil particular (2)
-74.0242813999999,4.75304820015606,1097,2025/04/03 00:00:00+00,4.7530482,-74.0242814,Av Carrera 7 con Calle 174,Usaquén,"Caída de objetos en vía (árbol, cables, otros)",Árbol (1)
-74.0991046,4.49819540014779,1098,2025/04/03 00:00:00+00,4.4981954,-74.0991046,Calle 36H sur con Carrera 8C este,San Cristóbal,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.1008484,4.67071460015341,1099,2025/04/03 00:00:00+00,4.6707146,-74.1008484,Av José Celestino Mutis con NQS,Barrios Unidos,Choque simple,Automóvil particular (2)
-74.0487712999999,4.70658620015458,1100,2025/04/03 00:00:00+00,4.7065862,-74.0487713,Calle 48 sur con Carrera 19,Tunjuelito,Choque con lesionado,Motociclista lesionado (1) - Acompañante lesionado (1) - Ciclista lesionado (1)
-74.1039554,4.70619040015454,1101,2025/04/03 00:00:00+00,4.7061904,-74.1039554,Carrera 90A con Calle 81,Engativá,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.1218583,4.59413360015089,1102,2025/04/03 00:00:00+00,4.5941336,-74.1218583,"Transversal 35 con Calle 37 sur, sentido n?s",Puente Aranda,Choque con lesionado,Tractocamión (1) - Motociclista lesionado (1)
-74.1021616,4.56393290014994,1103,2025/04/03 00:00:00+00,4.5639329,-74.1021616,Carrera 7A con Calle 35B sur,San Cristóbal,Autolesionado,Motociclista lesionado (1)
-74.1410883999999,4.59623200015098,1104,2025/04/03 00:00:00+00,4.596232,-74.1410884,Calle 44 sur con Carrera 68B,Kennedy,Choque simple,Automóvil particular (1) - Taxi (1)
-74.1294435,4.57239360015022,1105,2025/04/03 00:00:00+00,4.5723936,-74.1294435,Calle 48B sur con Carrera 21,Tunjuelito,Choque con lesionado,Motociclista lesionado (1) - Acompañante lesionado (1) - Ciclista lesionado (1)
-74.0497119999999,4.65191770015282,1106,2025/04/03 00:00:00+00,4.6519177,-74.049712,Diagonal 72 con Carrera 97,Engativá,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.1798694,4.63460210015224,1107,2025/04/03 00:00:00+00,4.6346021,-74.1798694,Av Guayacanes con Calle 49 sur,Bosa,Autolesionado,Motociclista lesionado (1)
-74.0670985,4.66544670015326,1108,2025/04/03 00:00:00+00,4.6654467,-74.0670985,"Carrera 3 con Calle 74, sentido n?s",Chapinero,Choque simple,Automóvil particular (3)
-74.0398555,4.6955230001542,1109,2025/04/03 00:00:00+00,4.695523,-74.0398555,Carrera 13 con Calle 116,Usaquén,Choque simple,Motocicleta (2)
-74.0878288,4.6947594001542,1110,2025/04/03 00:00:00+00,4.6947594,-74.0878288,"Av Calle 80 con Carrera 100B, sentido occ?or",Engativá,Choque simple,
-74.0398555,4.6955230001542,1111,2025/04/03 00:00:00+00,4.695523,-74.0398555,"Carrera 13 con Av Pepe Sierra, sentido s?n",Usaquén,Choque simple,Motocicleta (2)
-74.1135747,4.5844856001506,1112,2025/04/03 00:00:00+00,4.5844856,-74.1135747,Carrera 5A con Calle 31 sur,San Cristóbal,Manifestación,Taxi (20)
-74.0991736999999,4.59607410015099,1113,2025/04/03 00:00:00+00,4.5960741,-74.0991737,"Calle 1D con Carrera 25A, sentido or?occ",Los Mártires,Choque con lesionado,Motociclista lesionado (2)
-74.0778692,4.59022940015079,1114,2025/04/03 00:00:00+00,4.5902294,-74.0778692,"Av Carrera 10 con Av Comuneros, sentido s?n",La Candelaria,Choque con lesionado,Taxi (1) - Motociclista lesionado (1)
-74.1787014,4.59677660015101,1115,2025/04/03 00:00:00+00,4.5967766,-74.1787014,"Autopista Sur con Carrera 76, sentido occ?or",Ciudad Bolívar,Choque simple,Volqueta (1) - Taxi (1)
-74.1219305,4.56941760015013,1116,2025/04/03 00:00:00+00,4.5694176,-74.1219305,Diagonal 45F sur con Carrera 13H,Rafael Uribe Uribe,Atropello,Automóvil particular (1) - Peatón lesionado (1)
-74.1492360999999,4.62174160015183,1117,2025/04/03 00:00:00+00,4.6217416,-74.1492361,"NQS con Calle 8 sur, sentido n?s",Antonio Nariño,Fallecido hospitalario,Tractocamión (1) - Motociclista fallecido (1)
-74.0819615999999,4.70600510015453,1118,2025/04/03 00:00:00+00,4.7060051,-74.0819616,Av Boyacá con Calle 119,Suba,Choque simple,Automóvil particular (2)
-74.1477786999999,4.67786320015364,1119,2025/04/03 00:00:00+00,4.6778632,-74.1477787,"Carrera 106 con Calle 18, sentido s?n",Fontibón,Choque con lesionado,Bus SITP (1) - Motociclista lesionado (1)
-74.1848821999999,4.63504930015224,1120,2025/04/03 00:00:00+00,4.6350493,-74.1848822,Carrera 91D con Calle 52B sur,Bosa,Choque con lesionado,Motociclista lesionado (1) - Ciclista lesionado (1)
-74.1615088,4.64438410015253,1121,2025/04/03 00:00:00+00,4.6443841,-74.1615088,Av Guayacanes con Calle 52 sur,Bosa,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1)
-74.0561445,4.6911860001541,1122,2025/04/03 00:00:00+00,4.691186,-74.0561445,"Autopista Norte con Calle 104, sentido s?n",Usaquén,Choque con lesionado,Grúa (1) - Automóvil particular (1) - Conductor lesionado (1)
-74.0903876,4.63433500015219,1123,2025/04/03 00:00:00+00,4.634335,-74.0903876,Av El Dorado (Calle 26) con Carrera 105,Fontibón,Vehículo mal estacionado,Automóvil particular (5)
-74.0582454999999,4.67070940015338,1124,2025/04/03 00:00:00+00,4.6707094,-74.0582455,Carrera 19A con Calle 48A sur,Tunjuelito,Choque con lesionado,Motociclista lesionado (1) - Ciclista lesionado (1)
-74.1401688999999,4.59549720015098,1125,2025/04/03 00:00:00+00,4.5954972,-74.1401689,Autopista Sur con Calle 44 sur,Kennedy,Choque con lesionado,Camión (1) - Motociclista lesionado (1)
-74.0392214,4.76026610015629,1126,2025/04/03 00:00:00+00,4.7602661,-74.0392214,"Calle 183 con Carrera 18, sentido or?occ",Usaquén,Choque con lesionado,Automóvil particular (1) - Ciclista lesionado (1)
-74.1369726999999,4.55362970014959,1127,2025/04/03 00:00:00+00,4.5536297,-74.1369727,"Av Boyacá con Calle 65 sur, sentido s?n",Ciudad Bolívar,Autolesionado,Motociclista lesionado (1)
-74.0533902,4.64841970015266,1128,2025/04/03 00:00:00+00,4.6484197,-74.0533902,Calle 68 con Carrera 1,Chapinero,Choque simple,Camioneta (1) - Motocicleta (1)
-74.0879783,4.73019290015531,1129,2025/04/03 00:00:00+00,4.7301929,-74.0879783,Carrera 147 con Calle 132,Suba,Choque con lesionado,Motociclista lesionado (1) - Ciclista lesionado (1)
-74.1613272,4.61174850015147,1130,2025/04/03 00:00:00+00,4.6117485,-74.1613272,"Av Ciudad de Villavicencio con Carrera 78, sentido occ?or",Kennedy,Choque con lesionado,Camión (1) - Automóvil particular (2) - Motociclista lesionado (1)
-74.0835582999999,4.5911485001508,1131,2025/04/03 00:00:00+00,4.5911485,-74.0835583,"Av Carrera 10 con Calle 2, sentido n?s",Santa Fe,Choque con lesionado,Automóvil particular (2) - Conductor lesionado (1)
-74.1076575,4.51124150014821,1132,2025/04/03 00:00:00+00,4.5112415,-74.1076575,Calle 77 bis sur con Carrera 3A,Usme,Choque con objeto fijo,Camión (1) - Vivienda (1)
-74.1111481,4.68764300015395,1133,2025/04/03 00:00:00+00,4.687643,-74.1111481,Av Ciudad de Cali con Calle 65 bis,Engativá,Autolesionado,Motociclista lesionado (1)
-74.0847404,4.75647900015622,1134,2025/04/03 00:00:00+00,4.756479,-74.0847404,Calle 157A con Carrera 98A,Suba,Autolesionado,Motociclista lesionado (1) - Acompañante lesionado (1)
-74.0702994,4.61837940015169,1135,2025/04/03 00:00:00+00,4.6183794,-74.0702994,Carrera 13A con Calle 31,Santa Fe,Choque con lesionado,Motociclista lesionado (1) - Ciclista lesionado (1)
