X,Y,OBJECTID,DIRECCION_INCIDENTE,LOCALIDAD,TIPO_DE_INCIDENTE,TIPO_DE_ACTORES_VIALES_IMPLICAD,AFECTACIÓN_PERSONAS,FECHA_INCIDENTE__DD_MM_AAAA_,LATITUD,LONGITUD
-74.1006892,4.73125830000004,132,Carrera 104 con Calle 18,Fontibón,Choque simple,Taxi (1) - Bicitaxi (1),Sin lesionados,2025/07/01 00:00:00+00,4.7312583,-74.1006892
-74.0477514999999,4.66409400000003,133,"Av Carrera 7 con Calle 84, sentido n→s",Chapinero,Choque simple,Automóvil particular (2),Sin lesionados,2025/07/01 00:00:00+00,4.664094,-74.0477515
-74.0924869999999,4.60403250000007,134,Carrera 24 con Calle 7,Los Mártires,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/07/01 00:00:00+00,4.6040325,-74.092487
-74.0477514999999,4.66409400000003,135,"Av Carrera 7 con Calle 84, sentido s→n",Chapinero,Varado,Taxi (1),Sin lesionados,2025/07/01 00:00:00+00,4.664094,-74.0477515
-74.0777107,4.66557850000004,136,Av Calle 68 con Carrera 52,Barrios Unidos,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/07/01 00:00:00+00,4.6655785,-74.0777107
-74.1626353,4.61508190000006,137,"Av Primero de Mayo con Av Ciudad de Villavicencio, sentido occ→or",Kennedy,Choque simple,Bus SITP (1) - Taxi (1) - Motocicleta (1),Sin lesionados,2025/07/01 00:00:00+00,4.6150819,-74.1626353
-74.1580393,4.62753960000003,138,Av Agoberto Mejía con Calle 38 sur,Kennedy,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/07/01 00:00:00+00,4.6275396,-74.1580393
-74.1035967,4.74156320000003,139,Carrera 111B con Calle 136A,Suba,Choque con lesionado,Motocicleta (2) - Motociclista lesionado (1),Con lesionados,2025/07/01 00:00:00+00,4.7415632,-74.1035967
-74.0943822999999,4.60085510000005,140,"Carrera 24 con Calle 5, sentido s→n",Los Mártires,Choque con lesionado,Motociclista lesionado (2),,2025/07/01 00:00:00+00,4.6008551,-74.0943823
-74.1181372999999,4.62879130000005,141,Av Américas con Carrera 67A,Puente Aranda,Inundación / espejo de agua,Espejo de agua (1),Sin lesionados,2025/07/01 00:00:00+00,4.6287913,-74.1181373
-74.1238107,4.71195980000005,142,Carrera 110 con Calle 74,Engativá,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/07/01 00:00:00+00,4.7119598,-74.1238107
-74.098375,4.62611230000005,143,"Av Américas con Carrera 42A, sentido occ→or",Puente Aranda,Choque simple,Automóvil particular (1) - Motocicleta (1),Sin lesionados,2025/07/01 00:00:00+00,4.6261123,-74.098375
-74.0518527999999,4.72087510000006,144,Autopista Norte con Calle 135,Usaquén,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/07/01 00:00:00+00,4.7208751,-74.0518528
-74.1382230999999,4.55726260000006,145,Av Boyacá con Calle 62 sur,Ciudad Bolívar,Choque simple,Automóvil particular (1) - Motocicleta (1),Sin lesionados,2025/07/01 00:00:00+00,4.5572626,-74.1382231
-74.1580393,4.62753960000003,146,Av Agoberto Mejía con Calle 38 sur,Kennedy,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),,2025/07/01 00:00:00+00,4.6275396,-74.1580393
-74.1636134,4.58953910000002,147,Calle 62D sur con Carrera 71,Ciudad Bolívar,Choque simple,Automóvil particular (1) - Motocicleta (1),,2025/07/01 00:00:00+00,4.5895391,-74.1636134
-74.0576690999999,4.65703320000006,148,Av Chile (Calle 72) con Carrera 20,Barrios Unidos,Falla semafórica,Intersección semafórica (1),Sin lesionados,2025/07/01 00:00:00+00,4.6570332,-74.0576691
-74.0914210999999,4.58954730000005,149,"Av Caracas con Calle 3 sur, sentido s→n",Antonio Nariño,Choque simple,Camioneta (1) - Automóvil particular (1),Sin lesionados,2025/07/01 00:00:00+00,4.5895473,-74.0914211
-74.0689922999999,4.65042430000005,150,Calle 63 sur con Carrera 19,Ciudad Bolívar,Choque simple,Automóvil particular (1) - Motocicleta (1),Sin lesionados,2025/07/01 00:00:00+00,4.6504243,-74.0689923
-74.0903339,4.60609130000006,151,Carrera 23 con Calle 9A,Los Mártires,Choque con lesionado,Taxi (1) - Motociclista lesionado (1),Con lesionados,2025/07/01 00:00:00+00,4.6060913,-74.0903339
-74.1071577,4.65428970000005,152,Calle 25 con Carrera 68B,Fontibón,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/07/01 00:00:00+00,4.6542897,-74.1071577
-74.1799631,4.60458800000004,153,Av Bosa con Carrera 78F,Bosa,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/07/01 00:00:00+00,4.604588,-74.1799631
-74.0477514999999,4.66409400000003,154,Calle 84 con Av Carrera 7,Chapinero,Choque simple,Automóvil particular (2),,2025/07/01 00:00:00+00,4.664094,-74.0477515
-74.0347705999999,4.68897930000003,155,Av Carrera 7 con Calle 210,Usaquén,Varado,Volqueta (1),Sin lesionados,2025/07/01 00:00:00+00,4.6889793,-74.0347706
-74.0466671,4.75317820000004,156,Autopista Norte con Calle 191,Suba,Choque con lesionado,Maquinaria amarilla (1) - Motociclista lesionado (1),Con lesionados,2025/07/01 00:00:00+00,4.7531782,-74.0466671
-74.1042646,4.58519770000004,157,Calle 1 con Carrera 21,Los Mártires,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/07/01 00:00:00+00,4.5851977,-74.1042646
-74.1418532,4.60639340000006,158,Av Boyacá con Carrera 68L,Kennedy,Daño en pavimento,Pavimento (1),Sin lesionados,2025/07/01 00:00:00+00,4.6063934,-74.1418532
-74.1418532,4.60639340000006,159,Av Boyacá con Carrera 68L,Kennedy,Varado,Bus SITP (1),Sin lesionados,2025/07/01 00:00:00+00,4.6063934,-74.1418532
-74.0788166999999,4.60529940000004,160,Av Caracas con Av Chile (Calle 72),Chapinero,Falla semafórica,Intersección semafórica (1),Sin lesionados,2025/07/01 00:00:00+00,4.6052994,-74.0788167
-74.1200267999999,4.60471870000003,161,Carrera 50 con Calle 18 sur,Puente Aranda,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/07/01 00:00:00+00,4.6047187,-74.1200268
-74.0977357,4.70056420000003,162,Av Calle 80 con Carrera 81A,Engativá,Choque simple,Automóvil particular (2),Sin lesionados,2025/07/01 00:00:00+00,4.7005642,-74.0977357
-74.1675437,4.62374330000006,163,Av Ciudad de Villavicencio con Carrera 81,Kennedy,Falla semafórica,Intersección semafórica (3),Sin lesionados,2025/07/01 00:00:00+00,4.6237433,-74.1675437
-74.115019,4.57653390000007,164,Av Caracas con Calle 33 sur,Rafael Uribe Uribe,Falla semafórica,Intersección semafórica (1),Sin lesionados,2025/07/01 00:00:00+00,4.5765339,-74.115019
-74.1181372999999,4.62879130000005,165,Av Américas con Carrera 53,Puente Aranda,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/07/01 00:00:00+00,4.6287913,-74.1181373
-74.1552123,4.58011010000007,166,Carrera 88A con Calle 59C sur,Bosa,Choque con lesionado,Camioneta (1) - Motociclista lesionado (1),Con lesionados,2025/07/01 00:00:00+00,4.5801101,-74.1552123
-74.1403741,4.61410550000005,167,Av Boyacá con Calle 37 sur,Kennedy,Daño en pavimento,Alcantarilla destapada (1),Sin lesionados,2025/07/01 00:00:00+00,4.6141055,-74.1403741
-74.0752064,4.60053290000008,168,Calle 12B con Carrera 8,La Candelaria,Manifestación,Peatón (10),,2025/07/01 00:00:00+00,4.6005329,-74.0752064
-74.115019,4.57653390000007,169,Av Caracas con Calle 33 sur,Rafael Uribe Uribe,Falla semafórica,Intersección semafórica (1),,2025/07/01 00:00:00+00,4.5765339,-74.115019
-74.0878288,4.69475940000007,170,"Av Calle 80 con Carrera 115, sentido or→occ",Engativá,Varado,Camión (1),Sin lesionados,2025/07/01 00:00:00+00,4.6947594,-74.0878288
-74.1378,4.63044000000002,171,"Av Boyacá con Av Américas, sentido n→s",Kennedy,Choque simple,Camión (1) - Motocicleta (1),Sin lesionados,2025/07/01 00:00:00+00,4.63044,-74.1378
-74.100719,4.59780610000007,172,Av Boyacá con Carrera 27,Tunjuelito,Daño en pavimento,Alcantarilla destapada (1),Sin lesionados,2025/07/01 00:00:00+00,4.5978061,-74.100719
-74.1713038,4.61704760000003,173,"Av Agoberto Mejía con Calle 51 sur, sentido occ→or",Kennedy,Choque con lesionado,Camión (1) - Motociclista lesionado (1),Con lesionados,2025/07/01 00:00:00+00,4.6170476,-74.1713038
-74.0811535999999,4.62142090000003,174,Carrera 27 con Calle 23A,Los Mártires,Choque simple,Automóvil particular (2),Sin lesionados,2025/07/01 00:00:00+00,4.6214209,-74.0811536
-74.1615088,4.64438410000002,175,"Av Ciudad de Cali con Av Guayacanes, sentido n→s",Kennedy,Choque con lesionado,Tractocamión (1) - Motociclista lesionado (1) - Acompañante lesionado (1),Con lesionados,2025/07/01 00:00:00+00,4.6443841,-74.1615088
-74.0533167999999,4.66141870000007,176,Carrera 9 con Calle 78,Chapinero,"Caída de objetos en vía (árbol, cables, otros)",Cables (1),Sin lesionados,2025/07/01 00:00:00+00,4.6614187,-74.0533168
-74.1214583999999,4.63167010000006,177,"Av Carrera 68 con Calle 9C, sentido n→s",Kennedy,Choque simple,Automóvil particular (2),Sin lesionados,2025/07/01 00:00:00+00,4.6316701,-74.1214584
-74.1436333999999,4.59815170000007,178,"Transversal 68G bis con Calle 44 sur, sentido s→n",Kennedy,Choque simple,Volqueta (1) - Automóvil particular (1),Sin lesionados,2025/07/01 00:00:00+00,4.5981517,-74.1436334
-74.1014795,4.57359240000005,179,Calle 27A sur con Carrera 12,Rafael Uribe Uribe,Choque simple,Automóvil particular (2),Sin lesionados,2025/07/01 00:00:00+00,4.5735924,-74.1014795
-74.1299519,4.57699970000004,180,Carrera 24 con Calle 48 bis sur,Tunjuelito,Choque simple,Camión (1) - Automóvil particular (1),Sin lesionados,2025/07/01 00:00:00+00,4.5769997,-74.1299519
-74.1105082,4.70835840000007,181,"Autopista Medellín con km 0,1, sentido occ→or",Fuera perímetro,Choque simple,Camión (2),Sin lesionados,2025/07/01 00:00:00+00,4.7083584,-74.1105082
-74.0488723,4.73464380000007,182,"Autopista Norte con Calle 152, sentido s→n",Usaquén,Choque simple,Automóvil particular (2),Sin lesionados,2025/07/01 00:00:00+00,4.7346438,-74.0488723
-74.0937767,4.71094230000006,183,"Av Ciudad de Cali con Calle 91, sentido n→s",Engativá,Choque con lesionado,Camión (1) - Motociclista lesionado (1),Con lesionados,2025/07/01 00:00:00+00,4.7109423,-74.0937767
-74.1129787,4.72573570000003,184,Carrera 112G con Calle 86B,Engativá,Choque con lesionado,Bus SITP (1) - Taxi (1) - Conductor lesionado (1),Con lesionados,2025/07/01 00:00:00+00,4.7257357,-74.1129787
-74.109178,4.62910180000006,185,"Av Centenario (Calle 13) con Carrera 96C, sentido occ→or",Fontibón,Atropello,Motociclista lesionado (1) - Peatón lesionado (1),Con lesionados,2025/07/01 00:00:00+00,4.6291018,-74.109178
-74.0654726,4.60700330000003,186,"Calle 23B con Carrera 1A, sentido or→occ",Santa Fe,Choque con objeto fijo,Camión (1) - Poste (1),Sin lesionados,2025/07/01 00:00:00+00,4.6070033,-74.0654726
-74.1446771,4.59538640000005,187,"Autopista Sur con Av Boyacá, sentido or→occ",Kennedy,Choque simple,,Sin lesionados,2025/07/01 00:00:00+00,4.5953864,-74.1446771
-74.1133010999999,4.59600670000003,188,Autopista Sur con Av Primero de Mayo,Antonio Nariño,Varado,Automóvil particular (1),Sin lesionados,2025/07/01 00:00:00+00,4.5960067,-74.1133011
-74.091639,4.57757130000005,189,"Carrera 9 con Calle 17, sentido s→n",Santa Fe,Choque simple,Automóvil particular (1) - Motocicleta eléctrica (1),Sin lesionados,2025/07/01 00:00:00+00,4.5775713,-74.091639
-74.1600956999999,4.69702870000003,190,Calle 143 con Carrera 130,Suba,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/07/01 00:00:00+00,4.6970287,-74.1600957
-74.1112552,4.75049740000003,191,Carrera 130 con Calle 143A,Suba,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/07/01 00:00:00+00,4.7504974,-74.1112552
-74.1222617999999,4.62974980000007,192,"Av Carrera 68 con Calle 8, sentido n→s",Puente Aranda,Daño en pavimento,Alcantarilla destapada (1),Sin lesionados,2025/07/01 00:00:00+00,4.6297498,-74.1222618
-74.1259848999999,4.61939560000008,193,"Calle 3 con Av Carrera 68, sentido occ→or",Kennedy,Atropello,Motocicleta (1) - Peatón lesionado (1),Con lesionados,2025/07/01 00:00:00+00,4.6193956,-74.1259849
-74.078366,4.71544440000002,194,Carrera 76 con Calle 82A,Engativá,Choque con lesionado,Taxi (1) - Motociclista lesionado (1) - Acompañante lesionado (1),Con lesionados,2025/07/01 00:00:00+00,4.7154444,-74.078366
-74.1429793,4.66904250000005,195,Calle 17 con Carrera 96G,Fontibón,Caida de ocupante,Bus SITP (1) - Pasajero lesionado (1),Con lesionados,2025/07/01 00:00:00+00,4.6690425,-74.1429793
-74.0946461999999,4.64605460000007,196,Calle 43 con Carrera 57,Teusaquillo,Manifestación,Peatón (20),Sin lesionados,2025/07/01 00:00:00+00,4.6460546,-74.0946462
-74.1036311,4.68462410000006,197,Calle 66A con Carrera 77,Engativá,Choque simple,Automóvil particular (1) - Motocicleta (1),Sin lesionados,2025/07/01 00:00:00+00,4.6846241,-74.1036311
-74.0326350999999,4.69471630000004,198,"Av Carrera 7 con Calle 117, sentido n→s",Usaquén,Varado,Bus SITP (1),Sin lesionados,2025/07/01 00:00:00+00,4.6947163,-74.0326351
-74.0695438,4.62782210000006,199,"Av Américas con Transversal 39A bis, sentido occ→or",Puente Aranda,Daño en pavimento,Pavimento (1),Sin lesionados,2025/07/01 00:00:00+00,4.6278221,-74.0695438
-74.1478594,4.50968370000004,200,Calle 91 sur con Carrera 18H,Ciudad Bolívar,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/07/01 00:00:00+00,4.5096837,-74.1478594
-74.1391487,4.59453350000007,201,"Carrera 53A con Calle 45B sur, sentido n→s",Tunjuelito,Choque simple,Bus / buseta (1) - Camioneta (1),Sin lesionados,2025/07/01 00:00:00+00,4.5945335,-74.1391487
-74.1803958,4.60933660000006,202,"Calle 58L sur con Av Agoberto Mejía, sentido occ→or",Bosa,Choque simple,Camioneta (1) - Motocicleta (1),Sin lesionados,2025/07/01 00:00:00+00,4.6093366,-74.1803958
-74.0969471,4.72187950000006,203,"Carrera 95 con Calle 127, sentido n→s",Suba,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/07/01 00:00:00+00,4.7218795,-74.0969471
-74.0815756,4.60107660000006,204,"Av Caracas con Calle 10, sentido n→s",Santa Fe,Atropello,Motocicleta (1) - Peatón lesionado (1),Con lesionados,2025/07/01 00:00:00+00,4.6010766,-74.0815756
-74.0466671,4.75317820000004,205,"Autopista Norte con Calle 85, sentido s→n",Chapinero,Choque con lesionado,Automóvil particular (1) - Patineta (1) - Conductor lesionado (1),Con lesionados,2025/07/01 00:00:00+00,4.7531782,-74.0466671
-74.1270509,4.58320450000002,206,"Calle 44 sur con Carrera 27, sentido occ→or",Rafael Uribe Uribe,Atropello,Motocicleta (1) - Peatón lesionado (2),Con lesionados,2025/07/01 00:00:00+00,4.5832045,-74.1270509
-74.0804967999999,4.59141500000004,207,Calle 6 con Carrera 8,Los Mártires,Vehículo mal estacionado,Automóvil particular (10),Sin lesionados,2025/07/01 00:00:00+00,4.591415,-74.0804968
-74.097819,4.74757190000003,208,"Av Suba con Carrera 107, sentido or→occ",Suba,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1),Con lesionados,2025/07/01 00:00:00+00,4.7475719,-74.097819
-74.1714074,4.59598750000004,209,Autopista Sur con Carrera 73I,Ciudad Bolívar,Choque con lesionado,Bus / buseta (1) - Motociclista lesionado (1),Con lesionados,2025/07/01 00:00:00+00,4.5959875,-74.1714074
-74.091103,4.65430580000003,210,Carrera 60 con Calle 22,Teusaquillo,Choque simple,Automóvil particular (2),Sin lesionados,2025/07/01 00:00:00+00,4.6543058,-74.091103
-74.1656756,4.59595420000005,211,Autopista Sur con Carrera 72D,Bosa,Caida de ocupante,Bus articulado / biarticulado (1) - Pasajero lesionado (1),Con lesionados,2025/07/01 00:00:00+00,4.5959542,-74.1656756
-74.091103,4.65430580000003,212,"Carrera 60 con Calle 22, sentido n→s",Teusaquillo,Choque simple,Automóvil particular (2),,2025/07/01 00:00:00+00,4.6543058,-74.091103
-74.1303440999999,4.66225580000003,213,Calle 20 con Carrera 82,Fontibón,Choque con lesionado,Automóvil particular (1) - Ciclista lesionado (1),Con lesionados,2025/07/01 00:00:00+00,4.6622558,-74.1303441
-74.0637705,4.63465910000002,214,"Av Carrera 7 con Calle 48, sentido n→s",Chapinero,Daño en pavimento,Alcantarilla destapada (1),Sin lesionados,2025/07/01 00:00:00+00,4.6346591,-74.0637705
-74.0690609,4.62841800000007,215,"NQS con Calle 40A, sentido n→s",Teusaquillo,Choque simple,Automóvil particular (2),Sin lesionados,2025/07/01 00:00:00+00,4.628418,-74.0690609
-74.0935216999999,4.70217280000003,216,Diagonal 82B con Carrera 76D,Engativá,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/07/01 00:00:00+00,4.7021728,-74.0935217
-74.140124,4.68337620000005,217,Carrera 104B con Calle 23D,Fontibón,Choque con lesionado,Camión (1) - Motociclista lesionado (1),Con lesionados,2025/07/01 00:00:00+00,4.6833762,-74.140124
-74.1323103999999,4.72061540000004,218,Calle 77 con Carrera 120A,Engativá,Choque simple,Camión (1) - Automóvil particular (1),Sin lesionados,2025/07/01 00:00:00+00,4.7206154,-74.1323104
-74.1548685,4.59630640000006,219,Autopista Sur con Carrera 54,Tunjuelito,Inundación / espejo de agua,Espejo de agua (1),Sin lesionados,2025/07/01 00:00:00+00,4.5963064,-74.1548685
-74.0559221999999,4.65366910000006,220,Av Carrera 7 con Calle 70A,Chapinero,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/07/01 00:00:00+00,4.6536691,-74.0559222
-74.0814341999999,4.60516660000008,221,"Calle 13 con Carrera 16, sentido n→s",Los Mártires,Choque simple,Automóvil particular (2),Sin lesionados,2025/07/01 00:00:00+00,4.6051666,-74.0814342
-74.1008484,4.67071460000005,222,"Av Carrera 68 con Av José Celestino Mutis, sentido s→n",Barrios Unidos,Choque simple,Volqueta (1) - Automóvil particular (1),Sin lesionados,2025/07/01 00:00:00+00,4.6707146,-74.1008484
-74.1754066999999,4.59657400000003,223,"Autopista Sur con Carrera 75, sentido occ→or",Ciudad Bolívar,Choque simple,Automóvil particular (2),Sin lesionados,2025/07/01 00:00:00+00,4.596574,-74.1754067
-74.1808578,4.60908450000005,224,"Av Agoberto Mejía con Av Bosa, sentido s→n",Bosa,Choque simple,Automóvil particular (2),Sin lesionados,2025/07/01 00:00:00+00,4.6090845,-74.1808578
-74.1395123,4.68521630000004,225,Carrera 106 con Calle 23H bis,Fontibón,Choque con lesionado,Taxi (1) - Motociclista lesionado (1),Con lesionados,2025/07/01 00:00:00+00,4.6852163,-74.1395123
-74.0982954,4.61849670000004,226,"Calle 12B con Carrera 37, sentido or→occ",Puente Aranda,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/07/01 00:00:00+00,4.6184967,-74.0982954
-74.0323423,4.72700930000002,227,Calle 107A sur con Carrera 9 este,Usme,Fenómeno de remoción en masa,"Arena, grava, otros (1)",Sin lesionados,2025/07/01 00:00:00+00,4.7270093,-74.0323423
-74.082545,4.57757800000007,228,"Carrera 3 con Calle 9, sentido s→n",La Candelaria,Choque con lesionado,Motocicleta (2) - Motociclista lesionado (1),Con lesionados,2025/07/01 00:00:00+00,4.577578,-74.082545
-74.1113781999999,4.60249200000004,229,Carrera 36 con Calle 8 sur,Puente Aranda,Falla semafórica,Intersección semafórica (1),Sin lesionados,2025/07/01 00:00:00+00,4.602492,-74.1113782
-74.0934652,4.73393850000002,230,"Carrera 98B con Calle 132, sentido s→n",Suba,Choque simple,Automóvil particular (1) - Motocicleta (1),Sin lesionados,2025/07/01 00:00:00+00,4.7339385,-74.0934652
-74.1448111,4.61895880000003,231,Av Primero de Mayo con Calle 35B sur,Kennedy,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1) - Acompañante lesionado (1),Con lesionados,2025/07/01 00:00:00+00,4.6189588,-74.1448111
-74.1383041999999,4.59246870000004,232,Carrera 53 con Diagonal 47A sur,Tunjuelito,Choque con lesionado,Motocicleta (2) - Motociclista lesionado (1),Con lesionados,2025/07/01 00:00:00+00,4.5924687,-74.1383042
